"experiment","window","contrast","estimate","SE","df","t.ratio","p.value"
"short_exposure","low","array_length2 - array_length10",-0.448649994696222,0.589091779447924,200.505512789261,-0.761596087992741,0.726957636767894
"short_exposure","low","array_length2 - array_length20",0.376828129818971,0.516110496348552,200.884677068078,0.730130722945969,0.745910989407926
"short_exposure","low","array_length10 - array_length20",0.825478124515193,0.632600318247375,180.119413429162,1.30489678981223,0.3942990131723
"short_exposure","high","array_length2 - array_length10",0.501718406912826,0.955595280783105,129.453430466578,0.525032319646525,0.859236200840099
"short_exposure","high","array_length2 - array_length20",1.8751132103885,0.920927776751413,129.044474409608,2.03611320857646,0.107728357558799
"short_exposure","high","array_length10 - array_length20",1.37339480347568,0.825265181122087,129.634169534664,1.66418605181951,0.222941038099605
