"experiment","condition","term","b","SE","df","t","p"
"short_exposure","experience","(Intercept)",24.0964585845693,0.392037471876147,36.0171315714591,61.4646821112599,4.54721409781145e-38
"short_exposure","experience","meanVal_c",0.870066159830822,0.0329988963091628,35.9873608556648,26.3665230400215,3.96037395612395e-25
"short_exposure","experience","array_length1",-1.75832006322384,0.114635955384231,3360.67087932793,-15.3382946679372,2.24430815716249e-51
"short_exposure","experience","array_length2",0.884917800638634,0.114306119805061,3360.162087286,7.74164849745385,1.2892613782001e-14
"short_exposure","experience","meanVal_c:array_length1",0.0465671794516143,0.017172491846924,3362.72824430339,2.71173105608174,0.00672732922826305
"short_exposure","experience","meanVal_c:array_length2",-0.0347819679488886,0.0171703300279972,3361.63622000975,-2.02570177114678,0.0428742016977471
