"experiment","model","term","b","SE","df","t","p"
"short_exposure","experience","(Intercept)",24.4593639770621,0.121500688062425,36.3775622772938,201.310497636815,4.923257219774e-57
"short_exposure","experience","resp_c",0.713428588847304,0.0240447815456706,35.0709429346876,29.6708284702949,1.96013049871733e-26
"short_exposure","experience","array_length1",1.50959297659917,0.103061488938797,3370.2163805315,14.647498227933,3.81619691425983e-47
"short_exposure","experience","array_length2",-0.57467937731653,0.102535610365326,3365.88117417146,-5.60468090323929,2.25434165770183e-08
"short_exposure","experience","resp_c:array_length1",0.0135439630527694,0.0135484534775015,3401.84359622711,0.999668565512694,0.317542029817346
"short_exposure","experience","resp_c:array_length2",0.0174924387799982,0.0137062625302214,3383.34711503566,1.27623695675087,0.20195936732394
