"experiment","tail","effect","Sum Sq","Mean Sq","df1","df2","F","p"
"short_exposure","low","array_length",1.82413686776586,0.912068433882931,2,305.188216073777,0.079439721072546,0.923652786369683
"short_exposure","high","array_length",214.994654286965,107.497327143483,2,212.32804788004,7.732777828946,0.000573285452974354
