"difference","experiment","condition","array_length","two_stage","two_stage_se","lmm","lmm_se"
0.00270893431556607,"short_exposure","experience","2",0.919342273598003,0.0411060711653278,0.916633339282437,0.037135474449095
-0.00392203159603688,"short_exposure","experience","10",0.831362160285897,0.0355817293038333,0.835284191881934,0.0371473754624356
0.00674334038472302,"short_exposure","experience","20",0.86502428871282,0.0388131833823518,0.858280948328097,0.0374028659004424
