"width","se_width","report_span","experiment","array_length","high","se_high","low","se_low"
16.7753215672723,0.886085506978382,30,"short_exposure","2",33.4147422143394,0.819423124415831,16.6394206470671,0.337184324739055
15.8249531656633,0.875785075989358,30,"short_exposure","10",32.9130238074266,0.715818893034934,17.0880706417633,0.504581818637896
15.2770364867028,0.8031634821183,30,"short_exposure","20",31.5396290039509,0.687514203674427,16.2625925172481,0.415205730637608
