"experiment","version","level","report","mean_objective","n","sd_objective","min_objective","max_objective"
"exp3","shift_removed","20 squares",11,15.7758620689655,29,3.14979082892973,12.5,24.5
"exp3","shift_removed","20 squares",12,15.9,50,3.07059789431495,12.5,23.5
"exp3","shift_removed","20 squares",13,15.046875,64,2.83923579870269,12.5,24.5
"exp3","shift_removed","20 squares",14,16.078947368421,76,3.62312262335401,12.5,31.5
"exp3","shift_removed","20 squares",15,16.6428571428571,84,3.725984489109,12.5,32.5
"exp3","shift_removed","20 squares",16,17.8536585365854,82,4.13169606527276,12.5,28.5
"exp3","shift_removed","20 squares",17,18.8157894736842,114,4.27446791073324,12.5,31.5
"exp3","shift_removed","20 squares",18,19.1315789473684,114,4.11830181922636,12.5,32.5
"exp3","shift_removed","20 squares",19,19.4396551724138,116,4.764522501014,12.5,34.5
"exp3","shift_removed","20 squares",20,20.255905511811,127,4.65937616819198,12.5,32.5
"exp3","shift_removed","20 squares",21,20.8076923076923,143,4.60745074672882,12.5,34.5
"exp3","shift_removed","20 squares",22,21.25,148,4.68297684265506,12.5,33.5
"exp3","shift_removed","20 squares",23,23.3495575221239,113,5.0836243379707,12.5,34.5
"exp3","shift_removed","20 squares",24,24.9130434782609,138,4.92235813891379,12.5,34.5
"exp3","shift_removed","20 squares",25,24.4754098360656,122,4.70530404907936,12.5,34.5
"exp3","shift_removed","20 squares",26,25.7554744525547,137,4.8689127864205,13.5,34.5
"exp3","shift_removed","20 squares",27,26.8488372093023,129,4.7592855996047,12.5,34.5
"exp3","shift_removed","20 squares",28,27.6727272727273,110,4.61918434936059,15.5,34.5
"exp3","shift_removed","20 squares",29,27.510752688172,93,4.03111437730991,17.5,34.5
"exp3","shift_removed","20 squares",30,29.1875,96,3.77613698458038,15.5,34.5
"exp3","shift_removed","20 squares",31,29.6333333333333,75,3.99436540078082,16.5,34.5
"exp3","shift_removed","20 squares",32,30.2205882352941,68,4.02175274864117,17.5,34.5
"exp3","shift_removed","20 squares",33,30.4365079365079,63,3.5915358197143,16.5,34.5
"exp3","shift_removed","20 squares",34,30.4565217391304,46,3.02549552774513,21.5,34.5
"exp3","shift_removed","20 squares",35,31.2428571428571,35,2.21416372664791,26.5,34.5
"exp3","shift_removed","20 squares",36,31.3666666666667,30,2.861556525237,23.5,34.5
"exp3","shift_removed","20 squares",37,32.5625,16,1.56923548264752,29.5,34.5
"exp3","shift_removed","20 squares",38,30.4411764705882,17,4.08458364211235,20.5,34.5
"exp3","shift_removed","20 squares",39,32.1666666666667,12,3.36650164612069,23.5,34.5
"exp3","shift_removed","20 squares",40,31.0454545454545,11,3.01209682326569,26.5,34.5
"exp3","shift_removed","20 squares",41,32.1666666666667,6,1.63299316185545,30.5,34.5
"exp3","shift_removed","20 squares",42,33.5,7,1.52752523165195,30.5,34.5
"exp3","shift_removed","20 squares",43,31.5,3,3,28.5,34.5
"exp3","shift_removed","20 squares",44,29.75,4,1.70782512765993,27.5,31.5
"exp3","shift_removed","20 squares",45,31.5,2,2.82842712474619,29.5,33.5
"exp3","shift_removed","20 squares",55,34.5,1,NA,34.5,34.5
