"participant_id","trial","fixationTime","meanVal","indexSelected","array_length","color","rt"
"56802e5fc5767f00121cc6a0",21,400,22,7,2,"red",4337
"56802e5fc5767f00121cc6a0",22,500,24,26,20,"red",4522
"56802e5fc5767f00121cc6a0",25,500,15,10,2,"red",4761
"56802e5fc5767f00121cc6a0",26,600,21,25,10,"red",4105
"56802e5fc5767f00121cc6a0",27,400,26,21,2,"red",3800
"56802e5fc5767f00121cc6a0",28,600,34,43,20,"red",5173
"56802e5fc5767f00121cc6a0",29,400,30,33,2,"red",3257
"56802e5fc5767f00121cc6a0",30,400,26,19,2,"red",3239
"56802e5fc5767f00121cc6a0",31,600,18,9,2,"red",2428
"56802e5fc5767f00121cc6a0",32,600,36,43,10,"red",3403
"56802e5fc5767f00121cc6a0",33,400,23,17,2,"red",2666
"56802e5fc5767f00121cc6a0",34,600,20,7,2,"red",4087
"56802e5fc5767f00121cc6a0",35,500,17,19,20,"red",2663
"56802e5fc5767f00121cc6a0",36,500,19,11,2,"red",2982
"56802e5fc5767f00121cc6a0",37,600,25,23,2,"red",3468
"56802e5fc5767f00121cc6a0",38,600,28,22,20,"red",4788
"56802e5fc5767f00121cc6a0",39,500,20,19,10,"red",3490
"56802e5fc5767f00121cc6a0",40,400,21,11,10,"red",2840
"56802e5fc5767f00121cc6a0",41,400,18,11,20,"red",3898
"56802e5fc5767f00121cc6a0",42,600,32,33,10,"red",3757
"56802e5fc5767f00121cc6a0",43,500,26,25,10,"red",3285
"56802e5fc5767f00121cc6a0",44,600,31,17,2,"red",2158
"56802e5fc5767f00121cc6a0",45,600,29,27,10,"red",5085
"56802e5fc5767f00121cc6a0",47,600,31,34,20,"red",3245
"56802e5fc5767f00121cc6a0",49,600,33,37,20,"red",2236
"56802e5fc5767f00121cc6a0",51,600,29,30,10,"red",2854
"56802e5fc5767f00121cc6a0",53,400,28,21,20,"red",3790
"56802e5fc5767f00121cc6a0",54,500,35,27,10,"red",2350
"56802e5fc5767f00121cc6a0",55,400,28,25,2,"red",2725
"56802e5fc5767f00121cc6a0",56,400,23,21,10,"red",3449
"56802e5fc5767f00121cc6a0",57,400,18,8,20,"red",3962
"56802e5fc5767f00121cc6a0",58,500,21,14,2,"red",2345
"56802e5fc5767f00121cc6a0",59,400,20,17,20,"red",3159
"56802e5fc5767f00121cc6a0",60,400,33,23,20,"red",3264
"56802e5fc5767f00121cc6a0",61,600,14,29,10,"red",2680
"56802e5fc5767f00121cc6a0",62,400,32,35,2,"red",4350
"56802e5fc5767f00121cc6a0",63,500,18,19,20,"red",3409
"56802e5fc5767f00121cc6a0",64,600,32,26,10,"red",3490
"56802e5fc5767f00121cc6a0",65,600,18,15,10,"red",4058
"56802e5fc5767f00121cc6a0",66,500,22,25,20,"red",2769
"56802e5fc5767f00121cc6a0",67,600,19,30,20,"red",3746
"56802e5fc5767f00121cc6a0",68,400,22,23,20,"red",3454
"56802e5fc5767f00121cc6a0",69,600,24,16,20,"blue",5116
"56802e5fc5767f00121cc6a0",70,600,33,36,20,"blue",2461
"56802e5fc5767f00121cc6a0",71,400,31,27,10,"blue",2302
"56802e5fc5767f00121cc6a0",72,600,29,22,20,"blue",2491
"56802e5fc5767f00121cc6a0",73,500,17,18,20,"blue",2177
"56802e5fc5767f00121cc6a0",74,600,18,11,20,"blue",2471
"56802e5fc5767f00121cc6a0",75,500,22,11,2,"blue",2431
"56802e5fc5767f00121cc6a0",76,600,36,30,10,"blue",2344
