"experiment","version","level","report","mean_objective","n","sd_objective","min_objective","max_objective"
"exp2_batch2","shift_removed","20 squares",23,23.4133333333333,150,4.28543133187591,14,33
"exp2_batch2","shift_removed","20 squares",24,24.6483516483516,182,4.72181636175246,14,36
"exp2_batch2","shift_removed","20 squares",25,25.1151079136691,139,5.2613977542902,14,36
"exp2_batch2","shift_removed","20 squares",26,25.9316770186335,161,4.92712419115157,14,36
"exp2_batch2","shift_removed","20 squares",27,27.1927710843373,166,4.96401067399361,16,36
"exp2_batch2","shift_removed","20 squares",28,27.4397163120567,141,4.14792339495016,16,36
"exp2_batch2","shift_removed","20 squares",29,28.7575757575758,132,4.70523699157531,14,36
"exp2_batch2","shift_removed","20 squares",30,29.3216783216783,143,4.54647580372122,14,36
"exp2_batch2","shift_removed","20 squares",31,29.6583333333333,120,4.74119410788331,15,36
"exp2_batch2","shift_removed","20 squares",32,31.2558139534884,129,3.67482795041023,19,36
"exp2_batch2","shift_removed","20 squares",33,30.8041237113402,97,4.02502374542098,16,36
"exp2_batch2","shift_removed","20 squares",34,31.9879518072289,83,3.65424569609177,20,36
"exp2_batch2","shift_removed","20 squares",35,32.4838709677419,62,2.94062520108253,26,36
"exp2_batch2","shift_removed","20 squares",36,32.530303030303,66,3.10443700814321,22,36
"exp2_batch2","shift_removed","20 squares",37,33.3529411764706,51,2.47243628360178,25,36
"exp2_batch2","shift_removed","20 squares",38,33.4666666666667,30,3.76676329852652,18,36
"exp2_batch2","shift_removed","20 squares",39,33.4516129032258,31,3.27453518001583,19,36
"exp2_batch2","shift_removed","20 squares",40,32.4285714285714,21,3.45791018639045,22,36
"exp2_batch2","shift_removed","20 squares",41,33.45,20,2.81864095657912,24,36
"exp2_batch2","shift_removed","20 squares",42,32.5833333333333,12,2.93747985163948,27,36
"exp2_batch2","shift_removed","20 squares",43,33.2,10,2.34757558155453,29,36
"exp2_batch2","shift_removed","20 squares",44,34,3,2,32,36
"exp2_batch2","shift_removed","20 squares",45,34.4,5,2.07364413533277,31,36
"exp2_batch2","shift_removed","20 squares",46,35.1666666666667,6,2.04124145231932,31,36
"exp2_batch2","shift_removed","20 squares",47,36,1,NA,36,36
"exp2_batch2","shift_removed","20 squares",52,30.5,2,0.707106781186548,30,31
