"experiment","level","n_trials","r","sd_true","sd_report","z_forward","z_reverse","raw_forward","raw_reverse"
"exp2_batch2","2 squares",3196,0.775559176260275,6.55923814349364,7.52262381817291,0.775559176260275,0.775559176260273,0.889469143230502,0.676237102162907
"exp2_batch2","10 squares",3214,0.715121949266562,6.59438268777802,6.90971309082514,0.715121949266563,0.715121949266568,0.74931767359236,0.682486774762791
"exp2_batch2","20 squares",3199,0.738960042168745,6.57104537979048,7.32900008752971,0.738960042168743,0.738960042168747,0.824197353801925,0.662537851405504
