"experiment","level","n_trials","r","sd_true","sd_report","z_forward","z_reverse","raw_forward","raw_reverse"
"exp0_goldenberg","1-4 faces",2283,0.709646491459233,11.0481095670163,11.4214152608546,0.709646491459233,0.709646491459233,0.733624808678768,0.686451898685596
"exp0_goldenberg","5-8 faces",2629,0.520019324034405,9.1799567210345,10.2752073188303,0.520019324034401,0.520019324034408,0.582062260926357,0.464589641903293
"exp0_goldenberg","9-12 faces",2392,0.525548314938944,8.75920784656781,10.4357609790769,0.52554831493894,0.525548314938943,0.626140707439482,0.441116554240102
