"experiment","condition","contrast","estimate","SE","df","t.ratio","p.value"
"exp3","experience","array_length2 - array_length10",0.077881149251591,0.029725648532524,3434.48604122275,2.61999832119317,0.0239807283251057
"exp3","experience","array_length2 - array_length20",-0.00735345783806457,0.0299158907662121,3434.43970098969,-0.245804408617837,0.967241948126486
"exp3","experience","array_length10 - array_length20",-0.0852346070896556,0.0292658726347881,3434.53228655268,-2.91242322254687,0.0100939571984645
"exp3","average","array_length2 - array_length10",0.124014717610201,0.0255460898635802,4118.40055656207,4.85454792778298,3.77133717810452e-06
"exp3","average","array_length2 - array_length20",0.0836806062185384,0.0253706811322739,4115.73518563513,3.29831926002526,0.00281957274508304
"exp3","average","array_length10 - array_length20",-0.0403341113916629,0.0258737855946279,4122.28736503289,-1.55887940108916,0.263767438330329
