"difference","experiment","condition","array_length","two_stage","two_stage_se","lmm","lmm_se"
0.00315128681565069,"exp3","average","2",0.828016305632839,0.037768494582831,0.824865018817188,0.0378629546820941
-0.00294295038355974,"exp3","average","10",0.698055073320921,0.0406903463099565,0.70099802370448,0.0381511479058753
-0.00474442300168676,"exp3","average","20",0.73645774207903,0.0405628463181043,0.741202165080716,0.0380568566300933
0.00587869158248477,"exp3","experience","2",0.885836709764434,0.0435713431086214,0.879958018181949,0.0420803563125464
-0.00426017024079695,"exp3","experience","10",0.797811820808482,0.0411616507939425,0.802071991049279,0.0416232849410659
-0.00868458210367329,"exp3","experience","20",0.878451187382877,0.0472550904052278,0.88713576948655,0.0417904212999016
