"experiment","condition","array_length","slope","SE","df","ci_low","ci_high","t.ratio","p.value"
"exp3","average","2",0.824865018817188,0.0378629546820941,113.686899569385,0.749856581374197,0.899873456260179,21.7855427750671,2.18333049867914e-42
"exp3","experience","2",0.879958018181949,0.0420803563125464,118.348773839122,0.796630000232068,0.963286036131831,20.9113727946165,1.48753645906728e-41
"exp3","average","10",0.70099802370448,0.0381511479058753,117.144184150322,0.625442646126233,0.776553401282728,18.3742315023902,2.67733911533602e-36
"exp3","experience","10",0.802071991049279,0.0416232849410659,113.304926103198,0.719611158107034,0.884532823991525,19.2697907477732,1.49177019135243e-37
"exp3","average","20",0.741202165080716,0.0380568566300933,116.030389857809,0.665825973340782,0.81657835682065,19.4761793462105,2.27055381147551e-38
"exp3","experience","20",0.88713576948655,0.0417904212999016,115.129468013359,0.804357977552633,0.969913561420467,21.2282083284152,1.30526376093975e-41
