"experiment","comparison_set","contrast","condition","estimate","SE","df","t.ratio","p.value","array_length"
"exp3","noise_within_condition","array_length2 - array_length10","average",0.123866995112708,0.0261733729386706,7553.02903462078,4.73255760359785,6.74034838787918e-06,NA
"exp3","noise_within_condition","array_length2 - array_length20","average",0.0836628537364717,0.025993808560839,7547.95149614307,3.2185685118307,0.00370169675448218,NA
"exp3","noise_within_condition","array_length10 - array_length20","average",-0.040204141376236,0.0265105104484922,7558.95831718699,-1.51653592088879,0.283144923025256,NA
"exp3","noise_within_condition","array_length2 - array_length10","experience",0.0778860271326698,0.0289192977283562,7549.96503398405,2.6932198653047,0.0194203223900636,NA
"exp3","noise_within_condition","array_length2 - array_length20","experience",-0.00717775130460104,0.0291037572774338,7550.39643652718,-0.2466262770191,0.96702603697549,NA
"exp3","noise_within_condition","array_length10 - array_length20","experience",-0.0850637784372709,0.0284713767027808,7550.64364416534,-2.9876946002742,0.00793737231812419,NA
"exp3","condition_within_noise","average - experience",NA,-0.0550929993647609,0.0566070642645348,116.228484655277,-0.973253075045575,0.33244870787341,"2"
"exp3","condition_within_noise","average - experience",NA,-0.101073967344799,0.0564624471292304,115.034108189911,-1.79010957696294,0.0760669670532627,"10"
"exp3","condition_within_noise","average - experience",NA,-0.145933604405834,0.056522240304032,115.536596498354,-2.58187933848446,0.0110763256063636,"20"
