"experiment","analysis","effect","df1","df2","MSE","F","ges","p"
"exp3","matched_tail_ratio","condition",1,74,0.0421239439371521,0.72735099094607,0.00558075959542036,0.396495200868914
"exp3","matched_tail_ratio","array_length",1.91112997598739,141.423618223067,0.0165621757862491,0.84835485806573,0.00489446292671146,0.425765546317478
"exp3","matched_tail_ratio","condition:array_length",1.91112997598739,141.423618223067,0.0165621757862491,2.07467734840012,0.0118854656727378,0.131605905896589
