"participant_id","n_total","n_clean","retained","rho","excluded_reason","condition"
"566a17d07da0350012b3e876",96,95,0.989583333333333,0.524399051713243,NA,"average"
"573b8bc2f3580b0006ce0986",96,85,0.885416666666667,0.764782444506152,NA,"average"
"588f1a4f7f238e000133c03f",96,88,0.916666666666667,0.427596776956825,NA,"average"
"59f224ce40333e00017edfe8",96,92,0.958333333333333,0.807729624519279,NA,"average"
"5a907927873cda0001dc4719",96,92,0.958333333333333,0.800837886810549,NA,"average"
"5c22db5c540c6d00018bc10c",96,92,0.958333333333333,0.705630023566394,NA,"average"
"5c6c597c42e33400019c72a5",96,94,0.979166666666667,0.746884057961613,NA,"average"
"5c7f489defd9e20015751167",96,94,0.979166666666667,0.854304045251045,NA,"average"
"5d7ff85ffec5620017b07c40",96,90,0.9375,0.767322229653049,NA,"average"
"5f5e32a0d6a12c6857b8e127",96,93,0.96875,0.70388521327793,NA,"average"
"607dc630d2d30aa7e8699c23",96,92,0.958333333333333,0.705901199657107,NA,"average"
"60fcc2322b3777e4020465cb",96,85,0.885416666666667,0.882726442641384,NA,"average"
"61074792728f0f9e791ad083",96,95,0.989583333333333,0.801870292866819,NA,"average"
"6110888158573651261c3100",96,93,0.96875,0.62800449885281,NA,"average"
"614f39b82ccdbdd51c76cc50",96,93,0.96875,0.811355374185073,NA,"average"
"6151e479b4ee16668948c7f2",96,93,0.96875,0.653528576351407,NA,"average"
"62733b8ee687326d23d970ea",96,92,0.958333333333333,0.754527468055091,NA,"average"
"628a4816764d2f993ee7493d",96,87,0.90625,0.734303461739841,NA,"average"
"62e97dfea1a1ef00cb9f0b10",96,89,0.927083333333333,0.619744212381226,NA,"average"
"631a9f635762d2b83a53202b",96,94,0.979166666666667,0.788519642397372,NA,"average"
"63b82398bbe6a599972413ad",96,94,0.979166666666667,0.818695352325483,NA,"average"
"63dab0380b8791f9560fd329",96,93,0.96875,0.537125475468269,NA,"average"
"64509bfcd8d8b7e61f801e95",96,89,0.927083333333333,0.871846590092435,NA,"average"
"64a6e31ef9a471c4f100c91f",96,92,0.958333333333333,0.605749841959371,NA,"average"
"650b695bf3b3d34f9c461926",96,87,0.90625,0.703464475549875,NA,"average"
"6544fd4daeb0e81889e217f7",96,86,0.895833333333333,0.72365143446795,NA,"average"
"656c1adbdb298e7230d7b396",96,91,0.947916666666667,0.756201483168881,NA,"average"
"65fa95fafeda35caf378b6f9",96,92,0.958333333333333,0.817332582133315,NA,"average"
"6631a9caa7ecf621ae2ad49f",96,89,0.927083333333333,0.657446176990753,NA,"average"
"66450101a6a8f52f8b5db596",96,93,0.96875,0.837163779559131,NA,"average"
"66463e4efb99fba5a67a010a",96,92,0.958333333333333,0.700450414054866,NA,"average"
"66707f3a4435f4e05d0940a1",96,94,0.979166666666667,0.735032292777825,NA,"average"
"66a02d45a7db35d93c9f6a81",96,94,0.979166666666667,0.53934656545015,NA,"average"
"66c3366a3b5834b89124e85a",96,86,0.895833333333333,0.789387828194907,NA,"average"
"66ca18ce20c4af7baa912758",96,92,0.958333333333333,0.640634593632625,NA,"average"
"66dcc0e54f44ccecf2730c76",96,84,0.875,0.762581763652266,NA,"average"
"671f12c5d2543b67c0f12e57",96,94,0.979166666666667,0.734117700054903,NA,"average"
"67620128f5496ea07672039c",96,93,0.96875,0.7696450785031,NA,"average"
"6766deef2e4e127d7fc3c293",96,93,0.96875,0.833938084917996,NA,"average"
"676e13e5655cf7cc40923c54",96,93,0.96875,0.78331683244089,NA,"average"
"6784912ccf5664bd1c08be9f",96,94,0.979166666666667,0.778499554309015,NA,"average"
"678f0bb28ec3307e4f1afb78",96,93,0.96875,0.790664839628027,NA,"average"
"67e8e0c0be5802df7311d109",96,87,0.90625,0.435097853138166,NA,"average"
"67eec9e200be02ad51843d9b",96,93,0.96875,0.795659482625922,NA,"average"
"67f15a6eb321af2595c63b9b",96,94,0.979166666666667,0.925924225635792,NA,"average"
"682b8071ffc2da7edd49f10c",96,91,0.947916666666667,0.644598478164389,NA,"average"
"5c1021a547d07800011a23de",4,NA,NA,NA,"incomplete_session","average"
"5e790129bd76c94a7b3aa7b6",96,65,0.677083333333333,NA,"low_retention","average"
"672e86a538b9e142805a426e",96,81,0.84375,NA,"low_retention","average"
"67e0a1a0f697d75087b7050d",96,43,0.447916666666667,NA,"low_retention","average"
"583ec287ad2f4300014b355a",96,94,0.979166666666667,0.419098464682706,NA,"experience"
"58a1fe40ea3d11000170d9b9",96,85,0.885416666666667,0.771963804406856,NA,"experience"
"59296fb2e8a7ff000163f033",96,91,0.947916666666667,0.762679692575108,NA,"experience"
"5c2fcd716ea6880001dc8e3d",96,94,0.979166666666667,0.556767215723057,NA,"experience"
"5c4a4b329ba9e00001ffc4f3",96,94,0.979166666666667,0.70319933307799,NA,"experience"
"5caf7f17a85c43001737b4b3",96,92,0.958333333333333,0.534108295393735,NA,"experience"
"5d17ce93ac37cd0019535088",96,93,0.96875,0.606401872892839,NA,"experience"
"5d6eea19b26c1100010cb6f3",96,94,0.979166666666667,0.92328950014729,NA,"experience"
"5d88db42c1d06e001a1fdcab",96,92,0.958333333333333,0.777841082036579,NA,"experience"
"5d982c7ef65bb80019cc6731",96,92,0.958333333333333,0.85103679371602,NA,"experience"
"5e84bd7c34d5d9072128fac1",96,95,0.989583333333333,0.906435837923221,NA,"experience"
"5e8a1827052175000938eb91",96,93,0.96875,0.502571479740525,NA,"experience"
"5ee92b925f0f482bb1e73668",96,93,0.96875,0.804343894608935,NA,"experience"
"5ef4d8b87faaa00c0dea0c4e",96,95,0.989583333333333,0.932646339353409,NA,"experience"
"60a2a8570a0f9cc00d6b9d1a",96,92,0.958333333333333,0.706866991010593,NA,"experience"
"60bd80a54df9675c7f842774",96,92,0.958333333333333,0.844757526382264,NA,"experience"
"612517df29cd32c6632b4a44",96,93,0.96875,0.904430409984399,NA,"experience"
"615dd5ed4fd5b2c64eee7e99",96,93,0.96875,0.88606147669398,NA,"experience"
"62b146e365eca239ef0dbbfb",96,93,0.96875,0.599795305285773,NA,"experience"
"641dfbd1cf0e57384c37a037",96,91,0.947916666666667,0.793029182411305,NA,"experience"
"64f9db6943940e98c173b596",96,88,0.916666666666667,0.75205727566187,NA,"experience"
"65465ac216a26bebcc8d8b02",96,94,0.979166666666667,0.833476499503187,NA,"experience"
"656a02c7b6729e5b80412a8f",96,95,0.989583333333333,0.842996099374589,NA,"experience"
"657f8d99678be2d216a85c3d",96,93,0.96875,0.835734384665407,NA,"experience"
"65fb1a5882c2d4825dab5e81",96,90,0.9375,0.741240743867942,NA,"experience"
"6643b0fe98e091c70e7988e4",96,94,0.979166666666667,0.811756380868988,NA,"experience"
"66562875b665d8e2b1b6fc66",96,93,0.96875,0.809064800177756,NA,"experience"
"6667a6558073abc1cd0e6daf",96,94,0.979166666666667,0.852638129282967,NA,"experience"
"668ebf594982c57c983cd910",96,91,0.947916666666667,0.773354534215437,NA,"experience"
"66a6bbb40b48d0e4f326767e",96,92,0.958333333333333,0.820090979944049,NA,"experience"
"66a926551ab3748f5d5348aa",96,91,0.947916666666667,0.671459002144744,NA,"experience"
"66d804534578af1dec99f245",96,94,0.979166666666667,0.802115139438152,NA,"experience"
"66e5312010b7e7f8074c81a7",96,95,0.989583333333333,0.631952691661677,NA,"experience"
"67164c92298409e37c670b3d",96,93,0.96875,0.804077330407166,NA,"experience"
"672268205351c30413c9837e",96,88,0.916666666666667,0.851513402204711,NA,"experience"
"67322550bd5dfa0cd2958366",96,93,0.96875,0.854655465727359,NA,"experience"
"67f054713cbdd6e7fdab28d4",96,94,0.979166666666667,0.713313673113122,NA,"experience"
"68423451060859f8ce31ee5a",96,84,0.875,0.574059578168079,NA,"experience"
"566a19b57da035000fb39b89",96,94,0.979166666666667,0.285635869643331,"low_tracking","experience"
"60c770aa2d2928bfda4c7cd4",96,94,0.979166666666667,0.154122090461384,"low_tracking","experience"
"63cdba9e0c27bf2817c222d0",96,81,0.84375,NA,"low_retention","experience"
"6475e3b08c14ba10d9e6f70f",8,NA,NA,NA,"incomplete_session","experience"
"663bc254f4b7b1bf2cdd0a70",96,78,0.8125,NA,"low_retention","experience"
"6677878aeb0f9e2e3f5fcc28",96,44,0.458333333333333,NA,"low_retention","experience"
"66a02d45a7db35d93c9f6a81",96,NA,NA,NA,"later_session","experience"
"67246794a85893f571f01fcc",96,27,0.28125,NA,"low_retention","experience"
"67d9625169884c7fdecaf0a6",96,87,0.90625,0.0263974620861485,"low_tracking","experience"
"67db7e4c396dc0b285673810",96,50,0.520833333333333,NA,"low_retention","experience"
"67dd46602623d4bf857f7fa2",96,74,0.770833333333333,NA,"low_retention","experience"
"67e081d172ca42eb59502aef",8,NA,NA,NA,"incomplete_session","experience"
"67ee52fbbc516336cfa87256",6,NA,NA,NA,"incomplete_session","experience"
