"participant_id","condition","array_length","n_trials","mean_abs_resp","mean_abs_obj","ratio"
"average.566a17d07da0350012b3e876","average","2",3,10.5017543859649,9.80385964912281,0.933544938189108
"average.573b8bc2f3580b0006ce0986","average","2",6,10.3333333333333,8.16666666666667,0.790322580645161
"average.573b8bc2f3580b0006ce0986","average","10",3,11.9372549019608,4.70588235294118,0.394218134034166
"average.573b8bc2f3580b0006ce0986","average","20",1,10.2705882352941,9.00588235294118,0.876861397479954
"average.588f1a4f7f238e000133c03f","average","2",1,12.7159090909091,9.15681818181818,0.720107238605898
"average.588f1a4f7f238e000133c03f","average","10",1,9.28409090909091,10.0431818181818,1.08176254589963
"average.588f1a4f7f238e000133c03f","average","20",1,10.2840909090909,6.34318181818182,0.616795580110497
"average.59f224ce40333e00017edfe8","average","2",7,12.0978260869565,8.90062111801242,0.73572070337569
"average.59f224ce40333e00017edfe8","average","10",8,10.4320652173913,9.06739130434783,0.869184683511331
"average.59f224ce40333e00017edfe8","average","20",9,11.5398550724638,7.81400966183575,0.677132391418106
"average.5a907927873cda0001dc4719","average","2",10,14.6130434782609,7.54934782608696,0.516617078250521
"average.5a907927873cda0001dc4719","average","10",6,11.8115942028986,8.48442028985508,0.718312883435583
"average.5a907927873cda0001dc4719","average","20",10,11,6.9,0.627272727272727
"average.5c22db5c540c6d00018bc10c","average","2",8,13.2255434782609,7.55027173913043,0.57088555578385
"average.5c22db5c540c6d00018bc10c","average","10",12,12.1666666666667,6.58333333333333,0.541095890410959
"average.5c22db5c540c6d00018bc10c","average","20",10,13.0391304347826,6.8195652173913,0.523007669223074
"average.5c6c597c42e33400019c72a5","average","2",7,11.7006079027356,7.6855623100304,0.65685153916093
"average.5c6c597c42e33400019c72a5","average","10",13,10.4541734860884,7.84607201309329,0.750520547945206
"average.5c6c597c42e33400019c72a5","average","20",8,10.7260638297872,6.19973404255319,0.578006446813786
"average.5c7f489defd9e20015751167","average","2",8,10.1063829787234,8.23563829787234,0.814894736842105
"average.5c7f489defd9e20015751167","average","10",6,11.1666666666667,8.66666666666667,0.776119402985075
"average.5c7f489defd9e20015751167","average","20",10,10.8574468085106,9.70574468085106,0.89392514207329
"average.5d7ff85ffec5620017b07c40","average","2",11,11.4060606060606,8.14424242424242,0.714027630180659
"average.5d7ff85ffec5620017b07c40","average","10",7,9.73650793650794,5.56952380952381,0.572024779915227
"average.5d7ff85ffec5620017b07c40","average","20",12,12.4222222222222,7.40222222222222,0.595885509838998
"average.5f5e32a0d6a12c6857b8e127","average","2",4,10.5322580645161,7.53440860215054,0.715364982133742
"average.5f5e32a0d6a12c6857b8e127","average","10",1,17.9354838709677,0.131182795698923,0.00731414868105504
"average.5f5e32a0d6a12c6857b8e127","average","20",2,13.4354838709677,7.43118279569892,0.553101240496198
"average.607dc630d2d30aa7e8699c23","average","2",2,11,6.37717391304348,0.579743083003953
"average.607dc630d2d30aa7e8699c23","average","10",1,8.5,7.17717391304348,0.844373401534527
"average.607dc630d2d30aa7e8699c23","average","20",1,9.5,10.1228260869565,1.06556064073227
"average.60fcc2322b3777e4020465cb","average","2",11,12.7465240641711,6.91935828877005,0.542842758852156
"average.60fcc2322b3777e4020465cb","average","10",13,13.0497737556561,7.52398190045249,0.576560332871013
"average.60fcc2322b3777e4020465cb","average","20",13,11.4009049773756,7.81638009049774,0.685592951262105
"average.61074792728f0f9e791ad083","average","2",9,12.1766081871345,8.23286549707602,0.676121410047066
"average.61074792728f0f9e791ad083","average","10",7,11.3954887218045,9.75654135338346,0.856175771971497
"average.61074792728f0f9e791ad083","average","20",12,11.4850877192982,7.56736842105263,0.658886427862217
"average.6110888158573651261c3100","average","2",8,11.9314516129032,7.00672043010753,0.587247944125268
"average.6110888158573651261c3100","average","10",10,10.5032258064516,5.0836559139785,0.484009009009009
"average.6110888158573651261c3100","average","20",5,11.4451612903226,7.4763440860215,0.653231867718903
"average.614f39b82ccdbdd51c76cc50","average","2",10,14.110752688172,8.78774193548387,0.622769183875638
"average.614f39b82ccdbdd51c76cc50","average","10",12,13.2410394265233,7.15698924731183,0.540515666238073
"average.614f39b82ccdbdd51c76cc50","average","20",9,13.5149342891278,7.77491039426523,0.5752828854314
"average.6151e479b4ee16668948c7f2","average","2",7,12.6221198156682,8.52242703533026,0.675197760739929
"average.6151e479b4ee16668948c7f2","average","10",10,9.88387096774194,5.4858064516129,0.555026109660575
"average.6151e479b4ee16668948c7f2","average","20",9,10.4838709677419,5.35077658303465,0.510381766381766
"average.62733b8ee687326d23d970ea","average","10",1,7.79347826086957,8.46304347826087,1.08591352859135
"average.62733b8ee687326d23d970ea","average","20",1,12.2065217391304,10.8369565217391,0.88780053428317
"average.628a4816764d2f993ee7493d","average","2",13,12.3625110521662,7.76339522546419,0.627978829924188
"average.628a4816764d2f993ee7493d","average","10",8,11.735632183908,6.65201149425287,0.566821743388835
"average.628a4816764d2f993ee7493d","average","20",13,11.8505747126437,6.83138815207781,0.576460493919272
"average.62e97dfea1a1ef00cb9f0b10","average","2",4,9.5,7.5,0.789473684210526
"average.62e97dfea1a1ef00cb9f0b10","average","10",4,9.5,6,0.631578947368421
"average.62e97dfea1a1ef00cb9f0b10","average","20",3,10.7827715355805,9.65917602996255,0.895797151788816
"average.631a9f635762d2b83a53202b","average","2",10,11.6021276595745,10.0536170212766,0.866532184118834
"average.631a9f635762d2b83a53202b","average","10",7,10.6960486322188,7.46185410334347,0.697627166808753
"average.631a9f635762d2b83a53202b","average","20",6,12.2517730496454,8.04468085106383,0.656613603473227
"average.63b82398bbe6a599972413ad","average","2",11,13.3075435203095,8.60386847195358,0.646540697674419
"average.63b82398bbe6a599972413ad","average","10",14,11.3237082066869,9.05501519756839,0.799651053549859
"average.63b82398bbe6a599972413ad","average","20",8,12.7792553191489,5.96436170212766,0.466722164412071
"average.63dab0380b8791f9560fd329","average","2",1,8.83870967741936,10.4924731182796,1.18710462287105
"average.63dab0380b8791f9560fd329","average","10",1,9.16129032258064,7.30752688172043,0.797652582159625
"average.63dab0380b8791f9560fd329","average","20",3,9.94623655913979,8.66415770609319,0.871099099099099
"average.64509bfcd8d8b7e61f801e95","average","20",7,11.3836276083467,10.5016051364366,0.922518330513254
"average.64a6e31ef9a471c4f100c91f","average","2",1,10.5217391304348,8.00326086956522,0.760640495867769
"average.64a6e31ef9a471c4f100c91f","average","20",1,9.52173913043478,0.496739130434783,0.0521689497716895
"average.650b695bf3b3d34f9c461926","average","2",8,10.7298850574713,9.625,0.897027316550616
"average.650b695bf3b3d34f9c461926","average","10",4,10.25,6.75,0.658536585365854
"average.650b695bf3b3d34f9c461926","average","20",2,9.5,11,1.15789473684211
"average.6544fd4daeb0e81889e217f7","average","2",7,13.2275747508306,7.60282392026578,0.574770815019465
"average.6544fd4daeb0e81889e217f7","average","10",6,12.031007751938,8.67325581395349,0.720908505154639
"average.6544fd4daeb0e81889e217f7","average","20",5,12.5186046511628,9.74395348837209,0.778357793052201
"average.656c1adbdb298e7230d7b396","average","2",8,11.7815934065934,7.85082417582418,0.666363530371925
"average.656c1adbdb298e7230d7b396","average","10",11,11.8521478521479,8.21728271728272,0.69331591368847
"average.656c1adbdb298e7230d7b396","average","20",1,10.3736263736264,5.0967032967033,0.491313559322034
"average.65fa95fafeda35caf378b6f9","average","2",8,11.195652173913,7.52989130434783,0.672572815533981
"average.65fa95fafeda35caf378b6f9","average","10",7,11.7344720496894,8.15854037267081,0.695262670371841
"average.65fa95fafeda35caf378b6f9","average","20",18,12.2065217391304,8.07669082125604,0.661670129613139
"average.6631a9caa7ecf621ae2ad49f","average","2",2,11.2640449438202,4.90112359550562,0.435112219451372
"average.6631a9caa7ecf621ae2ad49f","average","10",7,10.46227929374,7.32841091492777,0.700460263884627
"average.6631a9caa7ecf621ae2ad49f","average","20",7,10.6645264847512,5.59887640449438,0.525
"average.66450101a6a8f52f8b5db596","average","2",7,11.0537634408602,8.07235023041475,0.730280711506393
"average.66450101a6a8f52f8b5db596","average","10",10,9.4752688172043,7.64129032258065,0.806445755787563
"average.66450101a6a8f52f8b5db596","average","20",5,12.4258064516129,10.2038709677419,0.821183800623053
"average.66463e4efb99fba5a67a010a","average","2",11,12.8221343873518,7.42490118577075,0.57906905055487
"average.66463e4efb99fba5a67a010a","average","10",8,13.125,8.125,0.619047619047619
"average.66463e4efb99fba5a67a010a","average","20",8,12.9891304347826,7.41304347826087,0.57071129707113
"average.66707f3a4435f4e05d0940a1","average","2",7,13.4270516717325,8.07477203647416,0.601380871533673
"average.66707f3a4435f4e05d0940a1","average","10",9,10.8215130023641,8.44160756501182,0.780076460950301
"average.66707f3a4435f4e05d0940a1","average","20",8,10.3005319148936,7.125,0.691711851278079
"average.66a02d45a7db35d93c9f6a81","average","2",1,8.91489361702128,0.318085106382977,0.0356801909307874
"average.66a02d45a7db35d93c9f6a81","average","10",1,8.08510638297872,6.11808510638298,0.75671052631579
"average.66c3366a3b5834b89124e85a","average","2",2,11.9302325581395,9.51860465116279,0.79785575048733
"average.66c3366a3b5834b89124e85a","average","10",9,10.8656330749354,7.4062015503876,0.681617122473246
"average.66c3366a3b5834b89124e85a","average","20",6,12.6666666666667,10.1666666666667,0.802631578947368
"average.66ca18ce20c4af7baa912758","average","2",3,10.231884057971,5.40217391304348,0.527974504249292
"average.66ca18ce20c4af7baa912758","average","10",8,11.9021739130435,8.24836956521739,0.693013698630137
"average.66ca18ce20c4af7baa912758","average","20",8,13.0978260869565,6.72826086956522,0.513692946058091
"average.66dcc0e54f44ccecf2730c76","average","2",5,10,8.145,0.8145
"average.66dcc0e54f44ccecf2730c76","average","10",3,13,11.1583333333333,0.858333333333334
"average.66dcc0e54f44ccecf2730c76","average","20",7,11.2857142857143,6.03214285714286,0.534493670886076
"average.671f12c5d2543b67c0f12e57","average","2",9,13.0059101654846,9.08132387706856,0.698245932927383
"average.671f12c5d2543b67c0f12e57","average","10",5,10.368085106383,5.37787234042553,0.51869484916889
"average.671f12c5d2543b67c0f12e57","average","20",4,11.75,7.45531914893617,0.634495246717972
"average.67620128f5496ea07672039c","average","2",5,10.5096774193548,9.72,0.924861878453039
"average.67620128f5496ea07672039c","average","10",13,12.8883374689826,8.16923076923077,0.633846746245668
"average.67620128f5496ea07672039c","average","20",8,11.7836021505376,9.73333333333333,0.826006615718033
"average.6766deef2e4e127d7fc3c293","average","2",5,11.2709677419355,7.77225806451613,0.689582140812822
"average.6766deef2e4e127d7fc3c293","average","10",4,10.1424731182796,9.62688172043011,0.949165120593692
"average.6766deef2e4e127d7fc3c293","average","20",3,10.8817204301075,9.21290322580645,0.846640316205534
"average.676e13e5655cf7cc40923c54","average","2",6,12.5,8,0.64
"average.676e13e5655cf7cc40923c54","average","10",9,10.5794504181601,7.78900836320191,0.736239412761152
"average.676e13e5655cf7cc40923c54","average","20",7,10.6835637480799,7.65698924731183,0.716707404744788
"average.6784912ccf5664bd1c08be9f","average","2",5,14.2255319148936,9.31297872340425,0.65466646724499
"average.6784912ccf5664bd1c08be9f","average","10",1,7.87234042553191,7.23510638297872,0.919054054054054
"average.6784912ccf5664bd1c08be9f","average","20",1,11.8723404255319,11.9351063829787,1.00528673835125
"average.678f0bb28ec3307e4f1afb78","average","2",1,10.1505376344086,8.28709677419355,0.816419491525423
"average.678f0bb28ec3307e4f1afb78","average","10",3,10.6164874551971,10.6376344086022,1.00199189736664
"average.678f0bb28ec3307e4f1afb78","average","20",3,11.0501792114695,7.59569892473118,0.687382419721051
"average.67e8e0c0be5802df7311d109","average","2",4,11.75,9.75,0.829787234042553
"average.67e8e0c0be5802df7311d109","average","10",2,10.7298850574713,6.5,0.605784681306909
"average.67e8e0c0be5802df7311d109","average","20",2,8.77011494252874,7.20804597701149,0.821887287024902
"average.67eec9e200be02ad51843d9b","average","2",13,11.8436724565757,8.01017369727047,0.676325162371674
"average.67eec9e200be02ad51843d9b","average","10",10,11.2,8,0.714285714285714
"average.67eec9e200be02ad51843d9b","average","20",11,11.9442815249267,8.29814271749756,0.694737703576398
"average.67f15a6eb321af2595c63b9b","average","2",9,11.8191489361702,9.25118203309693,0.782728272827283
"average.67f15a6eb321af2595c63b9b","average","10",7,11.8252279635258,7.97765957446809,0.674630510217196
"average.67f15a6eb321af2595c63b9b","average","20",9,11.8640661938534,9.21595744680851,0.77679585533526
"average.682b8071ffc2da7edd49f10c","average","2",5,11.756043956044,7.33296703296703,0.623761450738456
"average.682b8071ffc2da7edd49f10c","average","10",4,9.89010989010989,6.71483516483516,0.678944444444444
"average.682b8071ffc2da7edd49f10c","average","20",6,10.0732600732601,9.11172161172161,0.904545454545455
"experience.583ec287ad2f4300014b355a","experience","2",5,12.3276595744681,9.52787234042553,0.772885743872972
"experience.583ec287ad2f4300014b355a","experience","10",1,12.6382978723404,9.16063829787234,0.72483164983165
"experience.583ec287ad2f4300014b355a","experience","20",3,10.7872340425532,7.04645390070922,0.653221564760026
"experience.58a1fe40ea3d11000170d9b9","experience","2",2,12.4588235294118,10.8894117647059,0.874032105760151
"experience.58a1fe40ea3d11000170d9b9","experience","10",3,9.84705882352941,9.93686274509804,1.00911987256073
"experience.58a1fe40ea3d11000170d9b9","experience","20",2,11.4588235294118,11.3894117647059,0.99394250513347
"experience.59296fb2e8a7ff000163f033","experience","2",1,8.18681318681319,11.3351648351648,1.38456375838926
"experience.59296fb2e8a7ff000163f033","experience","10",2,11,8.5,0.772727272727273
"experience.5c2fcd716ea6880001dc8e3d","experience","2",5,13.036170212766,6.46574468085106,0.495984984494859
"experience.5c2fcd716ea6880001dc8e3d","experience","10",1,10.6063829787234,1.87127659574468,0.176429287863591
"experience.5c2fcd716ea6880001dc8e3d","experience","20",1,11.6063829787234,4.17127659574468,0.359395050412465
"experience.5c4a4b329ba9e00001ffc4f3","experience","2",6,11.8333333333333,9.48368794326241,0.801438417740486
"experience.5c4a4b329ba9e00001ffc4f3","experience","10",13,12.5687397708674,8.05761047463175,0.641083403867439
"experience.5c4a4b329ba9e00001ffc4f3","experience","20",8,13.9202127659574,7.66170212765957,0.550401222774169
"experience.5caf7f17a85c43001737b4b3","experience","2",9,13.6256038647343,7.59927536231884,0.557720262364829
"experience.5caf7f17a85c43001737b4b3","experience","10",9,12.0990338164251,7.17705314009662,0.593192253942903
"experience.5caf7f17a85c43001737b4b3","experience","20",12,12.2463768115942,6.53550724637681,0.533668639053254
"experience.5d17ce93ac37cd0019535088","experience","2",3,12.9462365591398,6.78387096774194,0.524003322259136
"experience.5d17ce93ac37cd0019535088","experience","10",10,14.2215053763441,7.96645161290323,0.56016936337517
"experience.5d17ce93ac37cd0019535088","experience","20",6,13.5358422939068,5.33333333333333,0.394015622931286
"experience.5d6eea19b26c1100010cb6f3","experience","2",6,11.3723404255319,9.1031914893617,0.800467726847521
"experience.5d6eea19b26c1100010cb6f3","experience","10",12,11.9414893617021,9.24521276595745,0.774209354120267
"experience.5d6eea19b26c1100010cb6f3","experience","20",7,11.8738601823708,9.04422492401216,0.761692051708691
"experience.5d88db42c1d06e001a1fdcab","experience","2",4,11.5,9.75,0.847826086956522
"experience.5d88db42c1d06e001a1fdcab","experience","10",6,10.5,7.78115942028986,0.741062801932367
"experience.5d88db42c1d06e001a1fdcab","experience","20",3,11.5,9.62608695652174,0.837051039697543
"experience.5d982c7ef65bb80019cc6731","experience","2",11,12.5069169960474,7.45158102766798,0.595796792288852
"experience.5d982c7ef65bb80019cc6731","experience","10",9,13.7306763285024,8.64806763285024,0.629835517635676
"experience.5d982c7ef65bb80019cc6731","experience","20",12,14.7373188405797,8.91123188405797,0.604671173939766
"experience.5e84bd7c34d5d9072128fac1","experience","2",2,11,10,0.909090909090909
"experience.5e84bd7c34d5d9072128fac1","experience","20",1,11.7894736842105,12.6778947368421,1.07535714285714
"experience.5e8a1827052175000938eb91","experience","20",1,9.65591397849462,12.294623655914,1.27327394209354
"experience.5ee92b925f0f482bb1e73668","experience","2",4,11.9112903225806,9.86236559139785,0.827984653577071
"experience.5ee92b925f0f482bb1e73668","experience","10",8,10.5,9.5,0.904761904761905
"experience.5ee92b925f0f482bb1e73668","experience","20",4,11.5725806451613,7.7247311827957,0.667502903600465
"experience.5ef4d8b87faaa00c0dea0c4e","experience","2",2,9.96315789473684,8.0378947368421,0.8067617538299
"experience.5ef4d8b87faaa00c0dea0c4e","experience","10",2,9.03684210526316,7.7621052631579,0.858940011648224
"experience.5ef4d8b87faaa00c0dea0c4e","experience","20",2,11.5,9,0.782608695652174
"experience.60a2a8570a0f9cc00d6b9d1a","experience","2",13,10.757525083612,6.05016722408027,0.562412560236282
"experience.60a2a8570a0f9cc00d6b9d1a","experience","10",5,13.204347826087,8.65391304347826,0.655383602239052
"experience.60a2a8570a0f9cc00d6b9d1a","experience","20",12,12.7644927536232,8.22971014492754,0.644734601192166
"experience.60bd80a54df9675c7f842774","experience","2",7,11.7375776397516,7.88726708074534,0.671967191427437
"experience.60bd80a54df9675c7f842774","experience","10",10,11.2891304347826,7.31260869565217,0.647756595416907
"experience.60bd80a54df9675c7f842774","experience","20",9,12.3272946859903,8.75144927536232,0.709924561575389
"experience.612517df29cd32c6632b4a44","experience","2",18,14.0955794504182,7.50955794504182,0.53275978979488
"experience.612517df29cd32c6632b4a44","experience","10",12,14.5591397849462,8.17258064516129,0.561336779911374
"experience.612517df29cd32c6632b4a44","experience","20",14,13.9692780337942,7.71121351766513,0.552012315812624
"experience.615dd5ed4fd5b2c64eee7e99","experience","2",8,12.875,8.25,0.640776699029126
"experience.615dd5ed4fd5b2c64eee7e99","experience","10",13,12.029776674938,7.75086848635236,0.644306930693069
"experience.615dd5ed4fd5b2c64eee7e99","experience","20",13,14.4143920595534,9.37394540942928,0.65031847133758
"experience.62b146e365eca239ef0dbbfb","experience","2",7,13.2350230414747,8.1247311827957,0.613881151346332
"experience.62b146e365eca239ef0dbbfb","experience","10",2,11.5,9.82688172043011,0.854511453950444
"experience.62b146e365eca239ef0dbbfb","experience","20",3,13.0394265232975,9.54229390681004,0.731803188565146
"experience.641dfbd1cf0e57384c37a037","experience","2",3,13.5750915750916,10.503663003663,0.773745277927685
"experience.641dfbd1cf0e57384c37a037","experience","10",4,12,8.75,0.729166666666667
"experience.641dfbd1cf0e57384c37a037","experience","20",6,13.6666666666667,8.5,0.621951219512195
"experience.64f9db6943940e98c173b596","experience","2",18,12.7222222222222,6.3010101010101,0.495275903136165
"experience.64f9db6943940e98c173b596","experience","10",8,13.4744318181818,6.07954545454545,0.451191229179844
"experience.64f9db6943940e98c173b596","experience","20",10,14.0204545454545,8.45818181818182,0.603274436699627
"experience.65465ac216a26bebcc8d8b02","experience","2",4,14.7287234042553,8.58031914893617,0.582556879739978
"experience.65465ac216a26bebcc8d8b02","experience","10",8,11.5,9.625,0.836956521739131
"experience.65465ac216a26bebcc8d8b02","experience","20",5,12.6085106382979,10.6678723404255,0.846085048936888
"experience.656a02c7b6729e5b80412a8f","experience","2",3,9.54035087719298,9.77333333333334,1.02442074292019
"experience.656a02c7b6729e5b80412a8f","experience","10",4,11.25,9.75,0.866666666666667
"experience.656a02c7b6729e5b80412a8f","experience","20",5,12.3747368421053,9.188,0.742480435522286
"experience.657f8d99678be2d216a85c3d","experience","2",6,11.6003584229391,7.64372759856631,0.65892167464854
"experience.657f8d99678be2d216a85c3d","experience","10",5,10.7397849462366,9.17376344086022,0.854185022026432
"experience.657f8d99678be2d216a85c3d","experience","20",1,9.6989247311828,6.56881720430107,0.677272727272727
"experience.65fb1a5882c2d4825dab5e81","experience","2",7,10.7857142857143,5.90714285714286,0.547682119205298
"experience.65fb1a5882c2d4825dab5e81","experience","10",5,11.86,9.93,0.837268128161889
"experience.65fb1a5882c2d4825dab5e81","experience","20",6,14.2333333333333,9.35,0.656908665105386
"experience.6643b0fe98e091c70e7988e4","experience","2",10,13.1617021276596,8.51297872340426,0.646799224054316
"experience.6643b0fe98e091c70e7988e4","experience","10",6,12,8,0.666666666666667
"experience.6643b0fe98e091c70e7988e4","experience","20",2,11.8085106382979,6.06489361702128,0.513603603603604
"experience.66562875b665d8e2b1b6fc66","experience","2",8,11.8400537634409,7.52795698924731,0.635804291065955
"experience.66562875b665d8e2b1b6fc66","experience","10",3,10.0967741935484,8.18924731182796,0.811075612353568
"experience.66562875b665d8e2b1b6fc66","experience","20",5,12.8860215053763,10.1111827956989,0.784662883845127
"experience.6667a6558073abc1cd0e6daf","experience","2",2,9.52127659574468,9.64893617021277,1.01340782122905
"experience.6667a6558073abc1cd0e6daf","experience","10",6,13.0070921985816,8.11631205673759,0.623991275899673
"experience.6667a6558073abc1cd0e6daf","experience","20",11,16.5512572533849,7.44970986460348,0.450099333878696
"experience.668ebf594982c57c983cd910","experience","2",4,11.3791208791209,6.25,0.549251569290198
"experience.668ebf594982c57c983cd910","experience","10",6,11.6666666666667,9.33333333333333,0.8
"experience.668ebf594982c57c983cd910","experience","20",5,12.5450549450549,8.5767032967033,0.683672039243168
"experience.66a6bbb40b48d0e4f326767e","experience","2",4,11.2065217391304,10.2407608695652,0.913821532492725
"experience.66a6bbb40b48d0e4f326767e","experience","10",6,13.6086956521739,10.7876811594203,0.792705005324814
"experience.66a6bbb40b48d0e4f326767e","experience","20",11,11.8102766798419,7.40741106719368,0.62720046854083
"experience.66a926551ab3748f5d5348aa","experience","2",5,11.8703296703297,6.73098901098901,0.56704314015923
"experience.66a926551ab3748f5d5348aa","experience","10",2,11.1483516483516,9.85494505494506,0.883982257269591
"experience.66a926551ab3748f5d5348aa","experience","20",2,11.6483516483516,7.15494505494506,0.614245283018868
"experience.66d804534578af1dec99f245","experience","2",6,12.886524822695,9.64148936170213,0.748183819482664
"experience.66d804534578af1dec99f245","experience","10",8,10.4547872340426,7.73723404255319,0.740066140931061
"experience.66d804534578af1dec99f245","experience","20",6,12.113475177305,8.85851063829787,0.731293911007026
"experience.66e5312010b7e7f8074c81a7","experience","2",10,12.8884210526316,5.49515789473684,0.426363933355113
"experience.66e5312010b7e7f8074c81a7","experience","10",14,11.3360902255639,5.51774436090226,0.48674139417656
"experience.66e5312010b7e7f8074c81a7","experience","20",14,14.6218045112782,6.59639097744361,0.451133850979586
"experience.67164c92298409e37c670b3d","experience","2",11,18.5581622678397,8.52834799608993,0.459547010797998
"experience.67164c92298409e37c670b3d","experience","10",11,12.7116324535679,5.76021505376344,0.453145186096586
"experience.67164c92298409e37c670b3d","experience","20",12,15.0286738351254,7.13960573476702,0.475065585499642
"experience.672268205351c30413c9837e","experience","2",4,12.0738636363636,9.66761363636364,0.800705882352941
"experience.672268205351c30413c9837e","experience","10",5,11.5704545454545,7.97295454545455,0.689078766450599
"experience.672268205351c30413c9837e","experience","20",8,12.0369318181818,9.20880681818182,0.765046023129573
"experience.67322550bd5dfa0cd2958366","experience","2",7,11.6082949308756,9.363133640553,0.806589916633585
"experience.67322550bd5dfa0cd2958366","experience","10",6,11.3333333333333,9.5,0.838235294117647
"experience.67322550bd5dfa0cd2958366","experience","20",5,11.9505376344086,7.80279569892473,0.652924239697679
"experience.67f054713cbdd6e7fdab28d4","experience","2",6,12.5106382978723,6.45815602836879,0.516213151927438
"experience.67f054713cbdd6e7fdab28d4","experience","10",2,11.5,10,0.869565217391305
"experience.67f054713cbdd6e7fdab28d4","experience","20",4,12.718085106383,7.87553191489362,0.619238812212463
"experience.68423451060859f8ce31ee5a","experience","2",4,13.75,7,0.509090909090909
"experience.68423451060859f8ce31ee5a","experience","10",9,11.8174603174603,8.39153439153439,0.710096261473024
