"experiment","scope","array_length","n","M","SE","ci_low","ci_high","df","t","p","condition"
"exp3","pooled","2",84,1.18704232275661,0.245587312100503,0.698579036467384,1.67550560904583,83,4.83348391496231,6.07629188789805e-06,NA
"exp3","pooled","10",84,2.093107140875,0.247624019694081,1.60059292509817,2.58562135665183,83,8.45276295676349,8.12592758407079e-13,NA
"exp3","pooled","20",84,1.72102557660593,0.274950960670766,1.17415917431126,2.26789197890061,83,6.25939102888511,1.61832653342457e-08,NA
"exp3","by_condition","2",46,1.32185121641643,0.331518669640213,0.654138340416812,1.98956409241606,45,3.98726025852782,0.000242696492031282,"average"
"exp3","by_condition","10",46,2.39919648588127,0.344497008265842,1.70534389407372,3.09304907768882,45,6.96434636097,1.15092675788227e-08,"average"
"exp3","by_condition","20",46,2.31926565282544,0.330184327461305,1.65424027993028,2.98429102572059,45,7.02415426758024,9.38334308187504e-09,"average"
"exp3","by_condition","2",38,1.02385260937893,0.36872063151788,0.276753644834064,1.77095157392379,37,2.77677060045195,0.00856572649535253,"experience"
"exp3","by_condition","10",38,1.72257793376215,0.350082267704889,1.01324388149836,2.43191198602593,37,4.92049467416682,1.80299237582272e-05,"experience"
"exp3","by_condition","20",38,0.996840221182326,0.434142677233304,0.117183600692927,1.87649684167172,37,2.2961120236669,0.0274328038979564,"experience"
