"experiment","window","contrast","estimate","SE","df","t.ratio","p.value"
"exp3","low","array_length2 - array_length10",0.558378130606953,0.401126128194353,642.580240813824,1.39202632628411,0.34565807137076
"exp3","low","array_length2 - array_length20",2.31599484632115,0.374571305624829,648.683370550304,6.18305463216891,2.93195667744328e-09
"exp3","low","array_length10 - array_length20",1.7576167157142,0.433412499072026,646.971894336087,4.05529771171208,0.000165905837040348
