"experiment","analysis","effect","df1","df2","MSE","F","ges","p"
"exp3","exaggeration","condition",1,82,0.012843160327672,1.45255799990008,0.0103126885571236,0.231584546185064
"exp3","exaggeration","array_length",1.98756556807419,162.980376582083,0.0045231472837005,7.60002110496202,0.0367603678746448,0.000717745694863116
"exp3","exaggeration","condition:array_length",1.98756556807419,162.980376582083,0.0045231472837005,1.46130531716497,0.00728444550499456,0.235008937331771
