"difference","experiment","condition","array_length","two_stage","two_stage_se","lmm","lmm_se"
0.00591753440832765,"short_exposure","experience","2",0.919342273598003,0.0411060711653278,0.913424739189675,0.0392042000785848
-0.00323023227514196,"short_exposure","experience","10",0.831362160285897,0.0355817293038333,0.834592392561039,0.0353772673309776
0.00737030521713855,"short_exposure","experience","20",0.86502428871282,0.0388131833823518,0.857653983495681,0.037926553426989
