"experiment","analysis","effect","df1","df2","MSE","F","ges","p"
"short_exposure","compression_band","array_length",1.97028932712086,70.9304157763509,2.04893258205729,2.88262577698506,0.0145869024364127,0.0633457566629192
"short_exposure","compression_band","band",1,36,4.87465519063444,11.4888679137712,0.0665018043716605,0.00171052169569433
"short_exposure","compression_band","array_length:band",1.99056455565002,71.6603240034008,2.11885518303929,0.281375280926924,0.00150732594551708,0.754544820568932
