"experiment","model","term","b","SE","df","t","p"
"exp1","combined","(Intercept)",25.2744742232737,0.118335831655009,42.5458765022295,213.582596833036,4.10868984776868e-66
"exp1","combined","resp_c",0.639695746232013,0.0150372157999943,158.735215702968,42.5408369967169,1.08193459423806e-88
"exp1","combined","array_length1",1.25009309815869,0.129763879694813,3844.48120855191,9.63359835648211,1.0128136797549e-21
"exp1","combined","array_length2",0.141135237611884,0.125877761239204,3889.83636489589,1.12120867278285,0.262268260746577
"exp1","combined","array_length3",-0.295914861485946,0.127472972597428,3893.32134946006,-2.32139296241623,0.0203170170461899
"exp1","combined","condition1",0.0490230783276306,0.118335831655009,42.5458765021678,0.414270788838925,0.680757043852158
"exp1","combined","resp_c:array_length1",0.0192701306083399,0.024747608848132,78.3285793025935,0.778666364358445,0.438522306265403
"exp1","combined","resp_c:array_length2",0.000259394536289401,0.0254478440587701,75.702903881525,0.0101931831903067,0.991893971882773
"exp1","combined","resp_c:array_length3",-0.013576433491326,0.0277290903272287,57.9595638865004,-0.489609768337571,0.626258086499667
"exp1","combined","resp_c:condition1",-0.00492370530475457,0.0150372157999943,158.735215722012,-0.327434637518232,0.743770598801826
"exp1","combined","array_length1:condition1",0.0506995684128768,0.129763879694813,3844.48120855507,0.390706323917837,0.696035972345627
"exp1","combined","array_length2:condition1",-0.0842663146245828,0.125877761239204,3889.83636435186,-0.669429721302817,0.50326112877886
"exp1","combined","array_length3:condition1",0.00313364951395708,0.127472972597428,3893.32134969668,0.0245828543110347,0.980388955267644
"exp1","combined","resp_c:array_length1:condition1",-0.041082815883815,0.0247476088481321,78.328579299151,-1.66007213609714,0.100898467027095
"exp1","combined","resp_c:array_length2:condition1",0.0158528842979999,0.0254478440587701,75.702903874422,0.622955888184035,0.535185728972472
"exp1","combined","resp_c:array_length3:condition1",0.0122095778851218,0.0277290903272287,57.959563885185,0.440316567944982,0.661345640445675
"exp1","experience","(Intercept)",25.229137339863,0.150359933497228,20.4555384237171,167.791623426916,1.36755293491135e-33
"exp1","experience","resp_c",0.637557097335677,0.0189468042175003,61.4512825439071,33.6498488091619,2.69453994963932e-41
"exp1","experience","array_length1",1.18583306234038,0.187584225338957,1802.92549775216,6.32160332350776,3.25504028371083e-10
"exp1","experience","array_length2",0.219498081340003,0.180811350681083,1847.60480549848,1.2139618476008,0.224917442830292
"exp1","experience","array_length3",-0.302602634395745,0.183551885260527,1851.57099817634,-1.64859453209234,0.099400377833734
"exp1","experience","resp_c:array_length1",0.062307544460322,0.0322031891019207,30.2190695786922,1.93482528277318,0.0624207656413122
"exp1","experience","resp_c:array_length2",-0.011564522268307,0.0326942549488639,34.3010732824569,-0.353717259695768,0.725715763506544
"exp1","experience","resp_c:array_length3",-0.0185580650343362,0.0380452237334288,23.1551992361308,-0.487789614916365,0.630285708566094
"exp1","average","(Intercept)",25.3244401862861,0.179545988160191,22.1315027901666,141.04709576519,3.42220671003679e-34
"exp1","average","resp_c",0.63841589654467,0.0227780105495389,88.2030979898916,28.0277285479435,1.07030888111946e-45
"exp1","average","array_length1",1.30785467807717,0.179057536225385,2025.13498468361,7.30410294728354,3.99356661967025e-13
"exp1","average","array_length2",0.0550461242901118,0.175115275594954,2039.04438757053,0.314342218878923,0.753293294393353
"exp1","average","array_length3",-0.294332102346135,0.176854928931868,2037.06398415191,-1.66425727642301,0.0962148235686018
"exp1","average","resp_c:array_length1",-0.0219758091961723,0.0366517570999842,43.6541419243833,-0.599584056399351,0.55188299457307
"exp1","average","resp_c:array_length2",0.0167231415548032,0.0386205146215282,38.9230655042452,0.433011877720585,0.667396261492495
"exp1","average","resp_c:array_length3",-0.00479283809643038,0.0400067025806824,34.6653314254144,-0.119800878034488,0.90533252142869
