"experiment","analysis","effect","df1","df2","MSE","F","ges","p"
"exp1","compression","condition",1,42,17.7067143136356,0.360069863287172,0.00570956625561414,0.551691489364761
"exp1","compression","array_length",2.76896725330017,116.296624638607,3.15231923505986,2.66614811221078,0.020529980316336,0.0555279568321414
"exp1","compression","condition:array_length",2.76896725330017,116.296624638607,3.15231923505986,4.23180726834005,0.0321977569747428,0.00857681423015028
