"experiment","condition","effect","Sum Sq","Mean Sq","df1","df2","F","p"
"exp1","experience","meanVal_c",18251.0802275409,18251.0802275409,1,77.6593044358596,684.280038125933,2.94958699232662e-40
"exp1","experience","array_length",3313.25192840175,1104.41730946725,3,1839.82319764937,41.4074514608068,6.8479454837069e-26
"exp1","experience","meanVal_c:array_length",99.4035573339941,33.1345191113314,3,39.0934928091376,1.24229852250456,0.307460496249688
"exp1","average","meanVal_c",18356.8905286532,18356.8905286532,1,83.8283522077517,651.578743813704,2.71503664081548e-41
"exp1","average","array_length",3084.34993466092,1028.11664488697,3,2027.57003475692,36.4930515287309,5.76463158169736e-23
"exp1","average","meanVal_c:array_length",182.380828626466,60.7936095421552,3,45.1087679013728,2.15787219930022,0.106150190898132
