"experiment","level","n_trials","r","sd_true","sd_report","z_forward","z_reverse","raw_forward","raw_reverse"
"exp4","SD 3",7014,0.798558947584391,6.28474618621583,8.52651599959691,0.798558947584395,0.798558947584399,1.0834050320335,0.588603868278299
"exp4","SD 5",7027,0.748850707819426,6.20140843688685,7.7624518286181,0.74885070781942,0.748850707819416,0.937354409959314,0.598255448145793
"exp4","SD 7",7037,0.677558448140895,6.2269116612741,7.50389836123684,0.67755844814089,0.677558448140895,0.816509050588696,0.562253964381777
