"participant_id","trial","fixationTime","meanVal","indexSelected","array_length","color","rt","row_id","stage"
"55a56724fdf99b7973398109",49,500,36,32,2,"blue",8118,29,"rt_bounds"
"55d4d11258c35800113dc2ab",110,500,29,20,2,"red",9969,282,"rt_bounds"
"55d4d11258c35800113dc2ab",116,500,28,25,2,"red",10472,288,"rt_bounds"
"5969496f06679c00014b818e",29,500,22,14,20,"red",33481,681,"rt_bounds"
"5969496f06679c00014b818e",106,400,16,19,2,"blue",198825,758,"rt_bounds"
"5a33d736bf4d770001e6097a",28,600,26,25,2,"blue",10845,776,"rt_bounds"
"5a33d736bf4d770001e6097a",29,500,28,19,20,"blue",11362,777,"rt_bounds"
"5a33d736bf4d770001e6097a",30,400,21,21,2,"blue",8082,778,"rt_bounds"
"5f4a4da1575d605c43bef871",29,500,20,26,20,"blue",13420,1257,"rt_bounds"
"5f4a4da1575d605c43bef871",55,500,36,33,10,"blue",9291,1283,"rt_bounds"
"5f4a4da1575d605c43bef871",58,500,31,32,10,"blue",12060,1286,"rt_bounds"
"603470186bba1c26a354c27e",45,600,20,16,10,"red",9469,1369,"rt_bounds"
"603470186bba1c26a354c27e",54,500,19,14,2,"red",8169,1378,"rt_bounds"
"603470186bba1c26a354c27e",96,400,18,14,2,"blue",9679,1420,"rt_bounds"
"607b73619e1bfba7bfb23cce",45,600,20,15,2,"blue",51530,1561,"rt_bounds"
"616964223dcbf0aa539dbae2",40,400,25,15,10,"blue",56627,1844,"rt_bounds"
"616964223dcbf0aa539dbae2",62,500,26,18,2,"blue",38668,1866,"rt_bounds"
"616964223dcbf0aa539dbae2",86,500,14,12,20,"red",152760,1890,"rt_bounds"
"628f83dc5398c04bac86f9e6",21,500,14,7,2,"blue",29735,2017,"rt_bounds"
"628f83dc5398c04bac86f9e6",30,600,19,14,10,"blue",15184,2026,"rt_bounds"
"628f83dc5398c04bac86f9e6",33,600,18,17,10,"blue",21374,2029,"rt_bounds"
"628f83dc5398c04bac86f9e6",70,600,35,8,2,"red",101323,2066,"rt_bounds"
"628f83dc5398c04bac86f9e6",88,500,31,11,2,"red",43476,2084,"rt_bounds"
"628f83dc5398c04bac86f9e6",109,600,30,16,2,"red",350528,2105,"rt_bounds"
"62b0b6c050a175081568bf35",54,600,29,41,10,"blue",8764,2242,"rt_bounds"
"651b249337102ada9fee4951",92,600,23,23,20,"red",29055,2856,"rt_bounds"
"651b249337102ada9fee4951",103,400,15,13,2,"red",25203,2867,"rt_bounds"
"651b249337102ada9fee4951",110,600,27,17,10,"red",20353,2874,"rt_bounds"
"6572244f5a6d2b943074aa73",39,500,33,31,20,"red",9814,2899,"rt_bounds"
"6604664cb53a76971c8a1dce",62,400,23,22,20,"red",8824,3114,"rt_bounds"
"6604664cb53a76971c8a1dce",69,400,23,9,2,"blue",8989,3121,"rt_bounds"
"6604664cb53a76971c8a1dce",76,500,14,13,20,"blue",9165,3128,"rt_bounds"
"6627e29477d23bd171a6728a",45,400,26,14,10,"red",13876,3289,"rt_bounds"
"667871d17d7fdf0358f82a28",32,500,36,17,20,"blue",10121,3372,"rt_bounds"
"667871d17d7fdf0358f82a28",38,500,22,18,2,"blue",10087,3378,"rt_bounds"
"6683fb33cc602af8407e62e9",114,500,31,21,20,"red",8075,3550,"rt_bounds"
"669eb709554e753adddffe01",62,600,29,18,10,"blue",34713,3594,"rt_bounds"
"669eb709554e753adddffe01",63,500,27,22,2,"blue",15247,3595,"rt_bounds"
"66ccbb7d4109382e498e3c82",66,600,26,30,10,"blue",18671,3886,"rt_bounds"
"66ccbb7d4109382e498e3c82",73,500,24,13,10,"red",9063,3893,"rt_bounds"
"66f9a40196d53f05f2232cff",21,500,33,34,2,"blue",9239,3937,"rt_bounds"
