"experiment","analysis","effect","df1","df2","MSE","F","ges","p"
"exp4","matched_tail_ratio","condition",1,97,0.0267991020004541,3.25485278771665,0.0227326614327883,0.0743160086169681
"exp4","matched_tail_ratio","variance_level",1.94142926338282,188.318638548134,0.00610849781132559,2.40357441499042,0.00754414577088517,0.0948073823632459
"exp4","matched_tail_ratio","condition:variance_level",1.94142926338282,188.318638548134,0.00610849781132559,6.27434408543653,0.0194570174649308,0.00254221251469959
