"experiment","effect","Sum Sq","Mean Sq","df1","df2","F","p"
"exp4","meanVal_c",49085.7403474783,49085.7403474783,1,98.8505637962209,1900.47258337526,2.34138881055692e-66
"exp4","variance_level",865.210182849155,432.605091424578,2,179.687583747041,16.749347363632,2.13742516118787e-07
"exp4","condition",31.5828352327608,31.5828352327608,1,98.9842523985405,1.22280548363378,0.271491198803024
"exp4","meanVal_c:variance_level",9662.85558674075,4831.42779337037,2,20830.4554496773,187.060355917182,3.03138011596289e-81
"exp4","meanVal_c:condition",37.4438920306031,37.4438920306031,1,98.8505636386551,1.44973040470155,0.231446448418238
"exp4","variance_level:condition",90.2453290200646,45.1226645100323,2,179.687583802884,1.74703256349197,0.177237634938326
"exp4","meanVal_c:variance_level:condition",128.194260987371,64.0971304936853,2,20830.4554505442,2.48167468421475,0.0836278172271509
