"experiment","model","1","slope","SE","df","ci_low","ci_high","t.ratio","p.value"
"exp4","combined","overall",0.623495743032636,0.0145949732056695,97.1131506153629,0.594529187538938,0.652462298526334,42.7198963812029,9.21889974359181e-65
"exp4","experience","overall",0.610181722400539,0.0207719449419624,47.7761022404415,0.568411870909559,0.651951573891518,29.3752811354646,3.09624368460086e-32
"exp4","average","overall",0.636324497109827,0.0206644577814107,49.2870098366592,0.59480383030113,0.677845163918524,30.7931862447536,7.4988186952476e-34
