"participant_id","condition","variance_level","n_trials","mean_abs_resp","mean_abs_obj","ratio"
"average.6711ee336b91eb0fcf53841f","average","7",15,12.6455284552846,8.17769105691057,0.646686382924007
"average.67265982eb0c3fc495c6e33a","average","3",7,14.6224982746722,8.2207729468599,0.562200302057769
"average.67265982eb0c3fc495c6e33a","average","5",9,11.3934514224369,7.42265163714439,0.651484029021012
"average.67265982eb0c3fc495c6e33a","average","7",12,11.0680354267311,6.59166666666667,0.595558869530426
"average.672a8544e38b571bd7d4fb71","average","3",6,10.9276729559748,9.09119496855346,0.831942446043166
"average.672a8544e38b571bd7d4fb71","average","5",3,11.5471698113208,9.92893081761006,0.859858387799564
"average.672a8544e38b571bd7d4fb71","average","7",2,11.5,9.95,0.865217391304348
"average.67382e41c232d1004b052fc4","average","3",5,12.4218009478673,8.59772511848341,0.692148035101106
"average.67382e41c232d1004b052fc4","average","5",8,12,7.7125,0.642708333333333
"average.67382e41c232d1004b052fc4","average","7",3,10.911532385466,9.48894154818326,0.869625018097582
"average.673feeafa80a279f5cc63e33","average","3",23,14.9868909766222,7.42112737601049,0.495174575406371
"average.673feeafa80a279f5cc63e33","average","5",20,13.0595477386935,7.01577889447236,0.537214537199146
"average.673feeafa80a279f5cc63e33","average","7",28,13.6643933955492,7.51886216798277,0.550252173684625
"average.696a97da7648c7e49fa8eb36","average","3",19,13.2047892242454,7.52564230481417,0.569917639502815
"average.696a97da7648c7e49fa8eb36","average","5",20,13.0609004739336,6.61127962085308,0.506188653228587
"average.696a97da7648c7e49fa8eb36","average","7",22,12.2154243860405,6.98713916415338,0.57199315744921
"average.6980f50102e1cb37d5b3464a","average","3",6,12.2106918238994,8.66053459119497,0.709258305433943
"average.6980f50102e1cb37d5b3464a","average","5",9,11.4297693920335,8.18537735849057,0.716145451210565
"average.6980f50102e1cb37d5b3464a","average","7",8,11.25,8.1375,0.723333333333333
"average.69854f587004c7ca1ef67ab5","average","3",13,11.7197802197802,6.0478021978022,0.516033755274262
"average.69854f587004c7ca1ef67ab5","average","5",10,12.3428571428571,7.78857142857143,0.631018518518518
"average.69854f587004c7ca1ef67ab5","average","7",6,11.2619047619048,8.75238095238095,0.777167019027484
"average.69864918d688ba39aab5c4a9","average","3",14,13.5485436893204,7.49327323162275,0.553068536622818
"average.69864918d688ba39aab5c4a9","average","5",7,11.618585298197,6.80693481276005,0.585866061835979
"average.69864918d688ba39aab5c4a9","average","7",6,11.5,6.66618122977346,0.579667933023779
"average.698a3d827015c99ab3f87957","average","3",2,11.2344497607655,4.87153110047847,0.433624361158433
"average.698a3d827015c99ab3f87957","average","5",6,11.177033492823,8.33564593301436,0.745783390410959
"average.698a3d827015c99ab3f87957","average","7",1,9.76555023923445,3.17846889952153,0.325477707006369
"average.699288bfa36a91c33ada5723","average","3",12,13.7424960505529,7.65450236966825,0.556995056903092
"average.699288bfa36a91c33ada5723","average","5",9,12.1858873091101,7.67725118483412,0.630011667602956
"average.699288bfa36a91c33ada5723","average","7",3,10.0363349131122,6.02274881516588,0.600094443569967
"average.6998845b8b98b147215b19e5","average","3",15,12.6553990610329,9.12215962441315,0.720811693129545
"average.6998845b8b98b147215b19e5","average","5",8,12.6619718309859,8.41478873239437,0.664571746384872
