"participant_id","condition","variance_level","n_trials","r","z"
"experience.5e991aaac7bc1615ea5b3eb8","experience","3",69,0.791360652709332,1.07506180045931
"experience.5e991aaac7bc1615ea5b3eb8","experience","5",69,0.812821060103629,1.13528722524482
"experience.5e991aaac7bc1615ea5b3eb8","experience","7",71,0.454532205356642,0.490397927134222
"experience.5ebb96b6cd673a0008ace9ce","experience","3",72,0.838662226102445,1.21664669665692
"experience.5ebb96b6cd673a0008ace9ce","experience","5",70,0.798837191932801,1.09539058003685
"experience.5ebb96b6cd673a0008ace9ce","experience","7",72,0.826862744796989,1.17813538247144
"experience.5f16f559325a640008bb9a07","experience","3",68,0.642173250416523,0.761863433359093
"experience.5f16f559325a640008bb9a07","experience","5",71,0.727064803845576,0.92247210555022
"experience.5f16f559325a640008bb9a07","experience","7",69,0.644297754584997,0.765487341772284
"experience.5fb809a247aaee22c2a204fc","experience","3",70,0.859728393009176,1.29230256885165
"experience.5fb809a247aaee22c2a204fc","experience","5",69,0.757387669295208,0.990059442031949
"experience.5fb809a247aaee22c2a204fc","experience","7",71,0.745029945661847,0.961690445516263
"experience.608f39d2c76e436967135846","experience","3",71,0.790588422329596,1.07299899286583
"experience.608f39d2c76e436967135846","experience","5",69,0.770211737405871,1.02084807828501
"experience.608f39d2c76e436967135846","experience","7",71,0.733420316854959,0.936089299930227
"experience.610c83598db46d4d46de2c61","experience","3",70,0.915549093670361,1.56079460908034
"experience.610c83598db46d4d46de2c61","experience","5",70,0.817836355512897,1.15024841429779
"experience.610c83598db46d4d46de2c61","experience","7",68,0.824219191237493,1.16983475996514
"experience.6120602a67554358bbd53c9d","experience","3",71,0.9100784747615,1.52798112914289
"experience.6120602a67554358bbd53c9d","experience","5",69,0.765877293921214,1.01027876669552
"experience.6120602a67554358bbd53c9d","experience","7",72,0.819013300249054,1.15381297190556
"experience.6172cf92f2ea6613f717abb6","experience","3",64,0.777025981642421,1.03782059702663
"experience.6172cf92f2ea6613f717abb6","experience","5",63,0.715455446439645,0.89827202322556
"experience.6172cf92f2ea6613f717abb6","experience","7",65,0.702528407102731,0.872275494520181
"experience.62e174454a461d00781acfe1","experience","3",70,0.865619531250605,1.315336684765
"experience.62e174454a461d00781acfe1","experience","5",68,0.735199663476642,0.939950835326382
"experience.62e174454a461d00781acfe1","experience","7",70,0.638377283431958,0.755430060372059
"experience.6329e23d509947bfd4c50ab3","experience","3",69,0.889901436688966,1.42145198104821
"experience.6329e23d509947bfd4c50ab3","experience","5",72,0.79219199951304,1.07729007577861
"experience.6329e23d509947bfd4c50ab3","experience","7",70,0.781593795702821,1.04945349104289
"experience.63d92dacc885e6167a4a486c","experience","3",70,0.788877928688661,1.06845367179448
"experience.63d92dacc885e6167a4a486c","experience","5",72,0.767398372349037,1.01396833022712
"experience.63d92dacc885e6167a4a486c","experience","7",68,0.685310622279317,0.839059560765283
"experience.64badb09518eb5b219132eea","experience","3",70,0.882304548356952,1.38607587941735
"experience.64badb09518eb5b219132eea","experience","5",70,0.824515148959428,1.17075841929672
"experience.64badb09518eb5b219132eea","experience","7",71,0.699448571079135,0.86622011182222
"experience.65181c2f753b188afdddd2c4","experience","3",71,0.844157757232619,1.23546686041833
"experience.65181c2f753b188afdddd2c4","experience","5",71,0.779588938273867,1.04432170886176
"experience.65181c2f753b188afdddd2c4","experience","7",69,0.733460944471638,0.936177226154248
"experience.655f8b959477c803eb906622","experience","3",70,0.888478069780017,1.41465263721502
"experience.655f8b959477c803eb906622","experience","5",71,0.888843483987829,1.41639037262061
"experience.655f8b959477c803eb906622","experience","7",71,0.851465340454307,1.26145717592158
"experience.655fd05c12d38751dfa91559","experience","3",72,0.903374783283737,1.49027202076887
"experience.655fd05c12d38751dfa91559","experience","5",68,0.843072915121047,1.2317041251096
"experience.655fd05c12d38751dfa91559","experience","7",70,0.780770701849135,1.04734166127764
"experience.6599b15ac5bd63ec64f8b1f5","experience","3",70,0.899509331220735,1.4696430049281
"experience.6599b15ac5bd63ec64f8b1f5","experience","5",70,0.854954588476145,1.27428430891193
"experience.6599b15ac5bd63ec64f8b1f5","experience","7",71,0.793060198996122,1.07962555646594
"experience.65cce024500351e8c8f7ff26","experience","3",72,0.910149109530697,1.52839253100457
"experience.65cce024500351e8c8f7ff26","experience","5",70,0.83231923570155,1.19563791307456
"experience.65cce024500351e8c8f7ff26","experience","7",71,0.775295141351422,1.03346708156157
"experience.6639151df5e0ac5d59c17055","experience","3",68,0.700572133419256,0.868423240044098
"experience.6639151df5e0ac5d59c17055","experience","5",71,0.66373556414966,0.799461415542918
"experience.6639151df5e0ac5d59c17055","experience","7",69,0.6429657630069,0.763213300300259
"experience.6650ecda2657647b60a302eb","experience","3",70,0.556874879220064,0.628291819293807
"experience.6650ecda2657647b60a302eb","experience","5",68,0.579082086953088,0.661080582895087
"experience.6650ecda2657647b60a302eb","experience","7",70,0.456441411922851,0.492806925919262
"experience.66573c811d17794993965781","experience","3",69,0.840258450929515,1.22205205615484
"experience.66573c811d17794993965781","experience","5",71,0.869372038337884,1.33050227480172
"experience.66573c811d17794993965781","experience","7",71,0.824811586757927,1.17168498935103
"experience.66613916abcfcbe01b57b32a","experience","3",69,0.858561187656092,1.28784535518564
"experience.66613916abcfcbe01b57b32a","experience","5",71,0.780532649484657,1.04673218157955
"experience.66613916abcfcbe01b57b32a","experience","7",70,0.69849317384906,0.864352056059648
"experience.66789a1e138a59bb4ad16fa5","experience","3",69,0.828035218897934,1.18185366168575
"experience.66789a1e138a59bb4ad16fa5","experience","5",71,0.824730104642084,1.17143016108074
"experience.66789a1e138a59bb4ad16fa5","experience","7",70,0.77865422302226,1.04194311116899
"experience.66d8e14e71c04a7d23ff43c9","experience","3",65,0.867984859204826,1.32484944720149
"experience.66d8e14e71c04a7d23ff43c9","experience","5",66,0.783028969035545,1.05315250915893
"experience.66d8e14e71c04a7d23ff43c9","experience","7",70,0.72458104357684,0.917223005212176
"experience.66fcd1c4584eed5dbd49859c","experience","3",68,0.775472851710698,1.03391271704971
"experience.66fcd1c4584eed5dbd49859c","experience","5",68,0.715327517215328,0.898009988632385
"experience.66fcd1c4584eed5dbd49859c","experience","7",71,0.659737637509833,0.792348922372834
"experience.6716283de5fe806da4523e16","experience","3",69,0.797727879661316,1.09233246811231
"experience.6716283de5fe806da4523e16","experience","5",72,0.630821344659858,0.74277918581656
"experience.6716283de5fe806da4523e16","experience","7",70,0.70828727982043,0.883738536918868
"experience.67352889b3b5e7bc6bb4981b","experience","3",69,0.695595634985997,0.858716199770792
"experience.67352889b3b5e7bc6bb4981b","experience","5",70,0.513111699950093,0.566944402218415
"experience.67352889b3b5e7bc6bb4981b","experience","7",69,0.0732700607181768,0.0734016015025768
