"experiment","analysis","effect","df1","df2","MSE","F","ges","p"
"exp4","compression_band","condition",1,99,9.27573183719219,1.59692069340285,0.00935953856706002,0.209307740888507
"exp4","compression_band","variance_level",1.83711607237595,181.874491165219,1.40215624327187,87.4241183107381,0.125597880893819,7.04900304267426e-26
"exp4","compression_band","condition:variance_level",1.83711607237595,181.874491165219,1.40215624327187,0.169341983580376,0.000278152952973666,0.826490884330771
"exp4","compression_band","band",1,99,2.23804742161613,7.30204584458535,0.0103161386574259,0.00810546672026309
"exp4","compression_band","condition:band",1,99,2.23804742161613,0.042446717036257,6.0589018750141e-05,0.837193682054925
"exp4","compression_band","variance_level:band",1.98713236683563,196.726104316727,0.879031359635435,29.4971069752892,0.0318181105690538,7.06544335976687e-12
"exp4","compression_band","condition:variance_level:band",1.98713236683563,196.726104316727,0.879031359635435,1.56164340067308,0.00173686040387528,0.212505712776508
