"participant_id","condition","variance_level","band","n_trials","dist","inward"
"experience.558955ebfdf99b6bd06016c9","experience","5","middle",31,3.19390168970814,-1.81935483870968
"experience.558955ebfdf99b6bd06016c9","experience","7","extreme",22,6.97883116883117,-0.227272727272727
"experience.558955ebfdf99b6bd06016c9","experience","7","middle",49,1.88389698736637,0.936734693877551
"experience.56c79f6cc41c43000c0886b0","experience","3","extreme",37,8.0525553990009,0.143243243243244
"experience.56c79f6cc41c43000c0886b0","experience","3","middle",34,2.42817117368274,0.320588235294118
"experience.56c79f6cc41c43000c0886b0","experience","5","extreme",31,7.81892676960709,0.851612903225807
"experience.56c79f6cc41c43000c0886b0","experience","5","middle",39,2.55162231133795,-0.423076923076922
"experience.56c79f6cc41c43000c0886b0","experience","7","extreme",38,8.18503367423298,2.72105263157895
"experience.56c79f6cc41c43000c0886b0","experience","7","middle",32,3.18603376777251,1.559375
"experience.5711c09d28742b0011c585be","experience","3","extreme",25,8.49278095238095,1.964
"experience.5711c09d28742b0011c585be","experience","3","middle",46,2.97269151138716,-0.0978260869565219
"experience.5711c09d28742b0011c585be","experience","5","extreme",40,7.81890476190476,2.45
"experience.5711c09d28742b0011c585be","experience","5","middle",30,2.94203174603175,0.923333333333333
"experience.5711c09d28742b0011c585be","experience","7","extreme",37,8.21990990990991,3.52972972972973
"experience.5711c09d28742b0011c585be","experience","7","middle",32,2.49877976190476,0.887500000000001
"experience.5a5aabd3acc75b00017a5300","experience","3","extreme",35,7.71632653061225,2.53428571428571
"experience.5a5aabd3acc75b00017a5300","experience","3","middle",36,2.55007936507936,1.71944444444444
"experience.5a5aabd3acc75b00017a5300","experience","5","extreme",34,8.30285714285714,3.06470588235294
"experience.5a5aabd3acc75b00017a5300","experience","5","middle",34,2.81495798319328,2.05882352941176
"experience.5a5aabd3acc75b00017a5300","experience","7","extreme",43,7.87029900332226,4.38604651162791
"experience.5a5aabd3acc75b00017a5300","experience","7","middle",28,2.46408163265306,2.77857142857143
"experience.5a792c898fe2dc0001058c3b","experience","3","extreme",38,8.15699675729608,-3.86315789473684
"experience.5a792c898fe2dc0001058c3b","experience","3","middle",33,2.49376705443056,-2.93939393939394
"experience.5a792c898fe2dc0001058c3b","experience","5","extreme",39,7.8120913841293,-0.841025641025641
"experience.5a792c898fe2dc0001058c3b","experience","5","middle",33,2.63082004882953,-1.31212121212121
"experience.5a792c898fe2dc0001058c3b","experience","7","extreme",37,7.8217753298322,-1.65675675675676
"experience.5a792c898fe2dc0001058c3b","experience","7","middle",31,2.63280843907659,0.854838709677419
"experience.5b0d1b8e444cef0001ca66ac","experience","3","extreme",42,7.96936357481381,-0.535714285714285
"experience.5b0d1b8e444cef0001ca66ac","experience","3","middle",28,2.23952268111036,0.396428571428571
"experience.5b0d1b8e444cef0001ca66ac","experience","5","extreme",36,7.98629541864139,-0.391666666666666
"experience.5b0d1b8e444cef0001ca66ac","experience","5","middle",34,2.59764427097853,0.073529411764706
"experience.5b0d1b8e444cef0001ca66ac","experience","7","extreme",32,7.90353969194313,0.521875
"experience.5b0d1b8e444cef0001ca66ac","experience","7","middle",39,2.91684287276704,1.58205128205128
"experience.5bb58e338f3bd70001e5df57","experience","3","extreme",37,8.20509798898424,-1.35945945945946
"experience.5bb58e338f3bd70001e5df57","experience","3","middle",33,2.68417348843889,-1.44848484848485
"experience.5bb58e338f3bd70001e5df57","experience","5","extreme",37,8.16335340079416,0.416216216216217
"experience.5bb58e338f3bd70001e5df57","experience","5","middle",34,2.3539308614441,0.332352941176471
"experience.5bb58e338f3bd70001e5df57","experience","7","extreme",35,7.58603926878808,3.06857142857143
"experience.5bb58e338f3bd70001e5df57","experience","7","middle",35,2.80793500338524,-0.174285714285714
"experience.5c223d4a4a7e1f000137e5b9","experience","3","extreme",38,7.62246772591857,-4.51315789473684
"experience.5c223d4a4a7e1f000137e5b9","experience","3","middle",34,2.79683684794673,-1.57647058823529
"experience.5c223d4a4a7e1f000137e5b9","experience","5","extreme",43,7.99838745063624,-0.286046511627906
"experience.5c223d4a4a7e1f000137e5b9","experience","5","middle",26,2.87485486211901,-2.00384615384615
"experience.5c223d4a4a7e1f000137e5b9","experience","7","extreme",27,8.50826345213138,-0.674074074074074
"experience.5c223d4a4a7e1f000137e5b9","experience","7","middle",44,2.38799313893653,0.663636363636363
"experience.5d0c46b3dff7d70019e6dda7","experience","3","extreme",33,8.22246998284734,-0.545454545454546
"experience.5d0c46b3dff7d70019e6dda7","experience","3","middle",39,2.72201257861635,-0.294871794871795
"experience.5d0c46b3dff7d70019e6dda7","experience","5","extreme",36,8.07541928721174,0.536111111111111
"experience.5d0c46b3dff7d70019e6dda7","experience","5","middle",34,2.24167591564928,-0.00294117647058802
"experience.5d0c46b3dff7d70019e6dda7","experience","7","extreme",38,7.93594836146971,0.926315789473684
"experience.5d0c46b3dff7d70019e6dda7","experience","7","middle",32,3.19640330188679,0.646875
"experience.5d4611bb3c5a360001b1bb59","experience","3","extreme",37,8.05879964471514,-0.489189189189189
"experience.5d4611bb3c5a360001b1bb59","experience","3","middle",34,2.8514360673847,0.544117647058824
"experience.5d4611bb3c5a360001b1bb59","experience","5","extreme",41,7.63366540707661,0.353658536585366
"experience.5d4611bb3c5a360001b1bb59","experience","5","middle",31,2.42989550204453,1.08064516129032
"experience.5d4611bb3c5a360001b1bb59","experience","7","extreme",30,8.39666666666667,2.16333333333333
"experience.5d4611bb3c5a360001b1bb59","experience","7","middle",40,2.62366197183099,-0.685
"experience.5e991aaac7bc1615ea5b3eb8","experience","3","extreme",37,7.85065304538989,1.3972972972973
"experience.5e991aaac7bc1615ea5b3eb8","experience","3","middle",32,2.30589114832536,0.375
"experience.5e991aaac7bc1615ea5b3eb8","experience","5","extreme",35,8.15354750512645,1.24571428571429
"experience.5e991aaac7bc1615ea5b3eb8","experience","5","middle",34,2.77058823529412,-0.258823529411765
"experience.5e991aaac7bc1615ea5b3eb8","experience","7","extreme",35,8.13453178400547,5.03714285714286
"experience.5e991aaac7bc1615ea5b3eb8","experience","7","middle",36,3.2065124933546,3.85555555555556
"experience.5ebb96b6cd673a0008ace9ce","experience","3","extreme",29,7.60280373831776,0.551724137931034
"experience.5ebb96b6cd673a0008ace9ce","experience","3","middle",43,2.04427298413388,0.283720930232558
"experience.5ebb96b6cd673a0008ace9ce","experience","5","extreme",38,8.04921298573537,2.01315789473684
"experience.5ebb96b6cd673a0008ace9ce","experience","5","middle",32,2.96343457943925,2.06875
"experience.5ebb96b6cd673a0008ace9ce","experience","7","extreme",46,8.0695652173913,2.89565217391304
"experience.5ebb96b6cd673a0008ace9ce","experience","7","middle",26,3.15,1.80384615384615
"experience.5f16f559325a640008bb9a07","experience","3","extreme",36,7.88111645299145,-0.288888888888888
"experience.5f16f559325a640008bb9a07","experience","3","middle",32,2.81962139423077,-0.940625
"experience.5f16f559325a640008bb9a07","experience","5","extreme",39,8.109233234714,-0.674358974358975
"experience.5f16f559325a640008bb9a07","experience","5","middle",32,2.70874399038462,-1.475
"experience.5f16f559325a640008bb9a07","experience","7","extreme",31,7.8850341191067,1.3258064516129
"experience.5f16f559325a640008bb9a07","experience","7","middle",38,2.77031882591093,0.489473684210526
"experience.5fb809a247aaee22c2a204fc","experience","3","extreme",40,8.19092857142857,-0.3775
"experience.5fb809a247aaee22c2a204fc","experience","3","middle",30,2.90657142857143,1.33333333333333
"experience.5fb809a247aaee22c2a204fc","experience","5","extreme",31,7.90760368663594,-0.361290322580646
"experience.5fb809a247aaee22c2a204fc","experience","5","middle",38,2.63075187969925,-0.628947368421053
"experience.5fb809a247aaee22c2a204fc","experience","7","extreme",37,7.63694980694981,-0.0513513513513514
"experience.5fb809a247aaee22c2a204fc","experience","7","middle",34,2.42336134453782,0.382352941176471
"experience.608f39d2c76e436967135846","experience","3","extreme",39,8.12150929639081,0.869230769230769
"experience.608f39d2c76e436967135846","experience","3","middle",32,2.58182760663507,-0.171875000000001
"experience.608f39d2c76e436967135846","experience","5","extreme",33,7.90297285652736,1.46666666666667
"experience.608f39d2c76e436967135846","experience","5","middle",36,2.78724328593997,0.913888888888889
"experience.608f39d2c76e436967135846","experience","7","extreme",37,7.98533367490713,2.17567567567568
"experience.608f39d2c76e436967135846","experience","7","middle",34,2.8836632283245,-0.311764705882352
"experience.610c83598db46d4d46de2c61","experience","3","extreme",39,8.38925049309665,-1.91794871794872
"experience.610c83598db46d4d46de2c61","experience","3","middle",31,2.2636476426799,-1.95161290322581
"experience.610c83598db46d4d46de2c61","experience","5","extreme",41,7.20722326454034,0.997560975609756
"experience.610c83598db46d4d46de2c61","experience","5","middle",29,2.87864721485411,-0.396551724137931
"experience.610c83598db46d4d46de2c61","experience","7","extreme",32,8.19206730769231,1.61875
"experience.610c83598db46d4d46de2c61","experience","7","middle",36,2.5008547008547,-0.936111111111111
"experience.6120602a67554358bbd53c9d","experience","3","extreme",41,7.95927289461574,-1.28536585365854
"experience.6120602a67554358bbd53c9d","experience","3","middle",30,2.88377358490566,-1.69333333333333
"experience.6120602a67554358bbd53c9d","experience","5","extreme",28,8.20929919137466,1.24285714285714
"experience.6120602a67554358bbd53c9d","experience","5","middle",41,2.48674643350207,0.178048780487805
"experience.6120602a67554358bbd53c9d","experience","7","extreme",39,7.99051765844219,2.2974358974359
"experience.6120602a67554358bbd53c9d","experience","7","middle",33,2.72978845054317,1.2969696969697
"experience.6172cf92f2ea6613f717abb6","experience","3","extreme",32,8.0923828125,1.03125
"experience.6172cf92f2ea6613f717abb6","experience","3","middle",32,3.01845703125,-0.525
"experience.6172cf92f2ea6613f717abb6","experience","5","extreme",34,7.8499080882353,0.947058823529413
"experience.6172cf92f2ea6613f717abb6","experience","5","middle",29,1.74272629310345,0.16551724137931
"experience.6172cf92f2ea6613f717abb6","experience","7","extreme",36,7.84227430555556,2.21666666666667
"experience.6172cf92f2ea6613f717abb6","experience","7","middle",29,3.30899784482759,0.817241379310344
"experience.62e174454a461d00781acfe1","experience","3","extreme",41,7.98608114446529,-1.41219512195122
"experience.62e174454a461d00781acfe1","experience","3","middle",29,2.66904840848806,-0.593103448275862
"experience.62e174454a461d00781acfe1","experience","5","extreme",34,7.95588235294118,-0.514705882352941
"experience.62e174454a461d00781acfe1","experience","5","middle",34,2.30014140271493,0.205882352941176
"experience.62e174454a461d00781acfe1","experience","7","extreme",33,7.83821386946387,0.436363636363636
"experience.62e174454a461d00781acfe1","experience","7","middle",37,2.89109927234927,0.548648648648649
"experience.6329e23d509947bfd4c50ab3","experience","3","extreme",36,8.2251448130595,-4.39444444444444
"experience.6329e23d509947bfd4c50ab3","experience","3","middle",33,2.57522619560534,-3.20606060606061
"experience.6329e23d509947bfd4c50ab3","experience","5","extreme",38,8.00724619605887,-1.05
"experience.6329e23d509947bfd4c50ab3","experience","5","middle",34,3.04499581823251,-1.16470588235294
"experience.6329e23d509947bfd4c50ab3","experience","7","extreme",35,7.71192958700068,0.62
"experience.6329e23d509947bfd4c50ab3","experience","7","middle",35,2.4860663507109,-0.0257142857142857
"experience.63d92dacc885e6167a4a486c","experience","3","extreme",30,7.82888888888889,1.60666666666667
"experience.63d92dacc885e6167a4a486c","experience","3","middle",40,2.56416666666667,-0.2025
"experience.63d92dacc885e6167a4a486c","experience","5","extreme",36,8.4,1.98333333333333
"experience.63d92dacc885e6167a4a486c","experience","5","middle",36,2.87222222222222,0.15
"experience.63d92dacc885e6167a4a486c","experience","7","extreme",37,8.04864864864865,3.34594594594595
"experience.63d92dacc885e6167a4a486c","experience","7","middle",31,2.77741935483871,2.1
"experience.64badb09518eb5b219132eea","experience","3","extreme",41,8.0436018957346,-4.58780487804878
"experience.64badb09518eb5b219132eea","experience","3","middle",29,2.23232554338944,-1.73448275862069
"experience.64badb09518eb5b219132eea","experience","5","extreme",34,7.83897407304154,-3.18823529411765
"experience.64badb09518eb5b219132eea","experience","5","middle",36,2.92384149552396,0.469444444444444
"experience.64badb09518eb5b219132eea","experience","7","extreme",34,8.06347923055478,1.28823529411765
"experience.64badb09518eb5b219132eea","experience","7","middle",37,2.74583066478801,0.897297297297297
"experience.65181c2f753b188afdddd2c4","experience","3","extreme",39,8.02827804107425,-0.917948717948718
"experience.65181c2f753b188afdddd2c4","experience","3","middle",32,2.63419727488152,-0.371875000000001
"experience.65181c2f753b188afdddd2c4","experience","5","extreme",36,7.9993812532912,0.986111111111111
"experience.65181c2f753b188afdddd2c4","experience","5","middle",35,2.60960054163846,0.142857142857142
"experience.65181c2f753b188afdddd2c4","experience","7","extreme",34,7.95016727069975,1.07352941176471
"experience.65181c2f753b188afdddd2c4","experience","7","middle",35,2.80182802979011,0.297142857142857
"experience.655f8b959477c803eb906622","experience","3","extreme",36,8.05089098532495,-1.62777777777778
"experience.655f8b959477c803eb906622","experience","3","middle",34,2.95094339622641,-1.29705882352941
"experience.655f8b959477c803eb906622","experience","5","extreme",36,8.49533542976939,-0.405555555555556
"experience.655f8b959477c803eb906622","experience","5","middle",35,2.27125336927224,0.4
"experience.655f8b959477c803eb906622","experience","7","extreme",38,7.28021350546177,-0.25
"experience.655f8b959477c803eb906622","experience","7","middle",33,2.73569182389937,0.681818181818182
"experience.655fd05c12d38751dfa91559","experience","3","extreme",37,7.70810810810811,0.456756756756757
"experience.655fd05c12d38751dfa91559","experience","3","middle",35,2.66857142857143,0.802857142857142
"experience.655fd05c12d38751dfa91559","experience","5","extreme",38,7.8278947368421,1.07105263157895
"experience.655fd05c12d38751dfa91559","experience","5","middle",30,2.91133333333333,0.856666666666667
"experience.655fd05c12d38751dfa91559","experience","7","extreme",33,8.54969696969697,2.47878787878788
"experience.655fd05c12d38751dfa91559","experience","7","middle",37,2.49567567567568,0.513513513513514
"experience.6599b15ac5bd63ec64f8b1f5","experience","3","extreme",38,8.16389373908705,-0.25
"experience.6599b15ac5bd63ec64f8b1f5","experience","3","middle",32,2.87637736966825,-0.0468750000000004
"experience.6599b15ac5bd63ec64f8b1f5","experience","5","extreme",36,8.11789099526066,0.0472222222222222
"experience.6599b15ac5bd63ec64f8b1f5","experience","5","middle",34,2.61094229160859,-1.66176470588235
"experience.6599b15ac5bd63ec64f8b1f5","experience","7","extreme",35,7.61439404197698,-0.414285714285714
"experience.6599b15ac5bd63ec64f8b1f5","experience","7","middle",36,2.56944444444444,-1.34722222222222
"experience.65cce024500351e8c8f7ff26","experience","3","extreme",44,8.07045454545455,-0.156818181818182
"experience.65cce024500351e8c8f7ff26","experience","3","middle",28,2.76886317907445,0.017857142857143
"experience.65cce024500351e8c8f7ff26","experience","5","extreme",34,8.00042805854736,0.814705882352941
"experience.65cce024500351e8c8f7ff26","experience","5","middle",36,2.37936880542514,0.388888888888889
"experience.65cce024500351e8c8f7ff26","experience","7","extreme",39,7.44616588419405,1.92564102564103
"experience.65cce024500351e8c8f7ff26","experience","7","middle",32,2.54642018779343,1.4
"experience.6639151df5e0ac5d59c17055","experience","3","extreme",36,7.76434294871795,-1.91111111111111
"experience.6639151df5e0ac5d59c17055","experience","3","middle",32,2.92986778846154,-0.115625
"experience.6639151df5e0ac5d59c17055","experience","5","extreme",35,7.91468406593407,-0.617142857142857
"experience.6639151df5e0ac5d59c17055","experience","5","middle",36,2.88843482905983,-0.436111111111112
"experience.6639151df5e0ac5d59c17055","experience","7","extreme",36,8.21634615384615,1.51944444444444
"experience.6639151df5e0ac5d59c17055","experience","7","middle",33,2.09739219114219,-1.61818181818182
"experience.6650ecda2657647b60a302eb","experience","3","extreme",36,7.7863782051282,1.3
"experience.6650ecda2657647b60a302eb","experience","3","middle",34,2.57341628959276,0.661764705882353
"experience.6650ecda2657647b60a302eb","experience","5","extreme",36,8.55021367521367,1.63333333333333
"experience.6650ecda2657647b60a302eb","experience","5","middle",32,2.66262019230769,0.38125
"experience.6650ecda2657647b60a302eb","experience","7","extreme",35,7.70991758241758,3.47428571428571
"experience.6650ecda2657647b60a302eb","experience","7","middle",35,2.68118131868132,1.71714285714286
"experience.66573c811d17794993965781","experience","3","extreme",34,8.03529411764706,-1.08235294117647
"experience.66573c811d17794993965781","experience","3","middle",35,2.53723764387271,0.0257142857142856
"experience.66573c811d17794993965781","experience","5","extreme",39,8.11303925142788,-1.97435897435897
"experience.66573c811d17794993965781","experience","5","middle",32,2.60349526066351,-1.6875
"experience.66573c811d17794993965781","experience","7","extreme",36,7.88234597156398,-1.45277777777778
"experience.66573c811d17794993965781","experience","7","middle",35,2.96731211916046,0.777142857142857
"experience.66613916abcfcbe01b57b32a","experience","3","extreme",38,8.10243107769424,0.55
"experience.66613916abcfcbe01b57b32a","experience","3","middle",31,2.9468356374808,-0.690322580645161
"experience.66613916abcfcbe01b57b32a","experience","5","extreme",38,7.84453634085213,1.73947368421053
"experience.66613916abcfcbe01b57b32a","experience","5","middle",33,2.7747619047619,-1.4
"experience.66613916abcfcbe01b57b32a","experience","7","extreme",31,8.03976958525346,2.45161290322581
"experience.66613916abcfcbe01b57b32a","experience","7","middle",39,2.54245421245421,0.382051282051282
"experience.66789a1e138a59bb4ad16fa5","experience","3","extreme",30,8.21473015873016,1.43333333333333
"experience.66789a1e138a59bb4ad16fa5","experience","3","middle",39,2.84344322344322,0.471794871794872
"experience.66789a1e138a59bb4ad16fa5","experience","5","extreme",40,7.77738095238095,1.205
"experience.66789a1e138a59bb4ad16fa5","experience","5","middle",31,2.53634408602151,-0.229032258064516
"experience.66789a1e138a59bb4ad16fa5","experience","7","extreme",38,8.10152882205514,1.79736842105263
"experience.66789a1e138a59bb4ad16fa5","experience","7","middle",32,2.60196428571429,2.1125
"experience.66d8e14e71c04a7d23ff43c9","experience","3","extreme",33,8.25183175033921,-0.533333333333333
"experience.66d8e14e71c04a7d23ff43c9","experience","3","middle",32,2.8777052238806,-0.2375
"experience.66d8e14e71c04a7d23ff43c9","experience","5","extreme",29,7.82171899125064,-1.00689655172414
"experience.66d8e14e71c04a7d23ff43c9","experience","5","middle",37,2.61125453812021,-1.3
"experience.66d8e14e71c04a7d23ff43c9","experience","7","extreme",37,8.01504638967326,-2.51621621621622
"experience.66d8e14e71c04a7d23ff43c9","experience","7","middle",33,2.6243328810493,-0.418181818181819
"experience.66fcd1c4584eed5dbd49859c","experience","3","extreme",34,7.83790849673203,2.52941176470588
"experience.66fcd1c4584eed5dbd49859c","experience","3","middle",34,2.41535947712418,0.826470588235294
"experience.66fcd1c4584eed5dbd49859c","experience","5","extreme",34,7.98202614379085,3.17352941176471
"experience.66fcd1c4584eed5dbd49859c","experience","5","middle",34,2.88496732026144,2.45882352941176
"experience.66fcd1c4584eed5dbd49859c","experience","7","extreme",35,8.26571428571429,4.68857142857143
"experience.66fcd1c4584eed5dbd49859c","experience","7","middle",36,2.7787037037037,0.763888888888889
"experience.6716283de5fe806da4523e16","experience","3","extreme",34,8.38349595762476,-1.38823529411765
"experience.6716283de5fe806da4523e16","experience","3","middle",35,2.86388625592417,-2.51714285714286
"experience.6716283de5fe806da4523e16","experience","5","extreme",34,7.7836632283245,1.98823529411765
"experience.6716283de5fe806da4523e16","experience","5","middle",38,2.83201546520329,-1.21315789473684
"experience.6716283de5fe806da4523e16","experience","7","extreme",37,8.11254002817984,1.01351351351351
"experience.6716283de5fe806da4523e16","experience","7","middle",33,2.4781990521327,0.163636363636363
"experience.67352889b3b5e7bc6bb4981b","experience","3","extreme",48,8.04198717948718,1.20208333333333
"experience.67352889b3b5e7bc6bb4981b","experience","3","middle",21,2.19109432234432,3.64285714285714
"experience.67352889b3b5e7bc6bb4981b","experience","5","extreme",19,6.66338562753036,3.32105263157895
"experience.67352889b3b5e7bc6bb4981b","experience","5","middle",51,1.98539781297134,-0.394117647058823
"experience.67352889b3b5e7bc6bb4981b","experience","7","extreme",41,8.39485225140713,3.31707317073171
"experience.67352889b3b5e7bc6bb4981b","experience","7","middle",28,3.98866758241758,0.203571428571428
"experience.675758f40df8b09c8aa98ad0","experience","3","extreme",36,8.35873590982287,-0.247222222222222
"experience.675758f40df8b09c8aa98ad0","experience","3","middle",33,2.87842190016103,0.166666666666667
"experience.675758f40df8b09c8aa98ad0","experience","5","extreme",32,7.8193538647343,0.99375
"experience.675758f40df8b09c8aa98ad0","experience","5","middle",38,2.54486397152301,-0.839473684210526
"experience.675758f40df8b09c8aa98ad0","experience","7","extreme",38,8.0578947368421,1.87368421052632
"experience.675758f40df8b09c8aa98ad0","experience","7","middle",30,2.96268921095008,0.476666666666667
"experience.67df65cf111af9caf43e00a5","experience","3","extreme",35,8.02570074475288,-3.10857142857143
"experience.67df65cf111af9caf43e00a5","experience","3","middle",34,2.49609701700585,-3.68235294117647
"experience.67df65cf111af9caf43e00a5","experience","5","extreme",37,8.12789804022031,-1.45675675675676
"experience.67df65cf111af9caf43e00a5","experience","5","middle",34,2.95687203791469,-0.411764705882353
"experience.67df65cf111af9caf43e00a5","experience","7","extreme",35,7.7437779282329,0.125714285714285
"experience.67df65cf111af9caf43e00a5","experience","7","middle",36,2.60280410742496,-0.0249999999999998
"experience.68dc82cf2d34a90250ee5972","experience","3","extreme",36,8.29326182618262,-1.18611111111111
"experience.68dc82cf2d34a90250ee5972","experience","3","middle",32,2.87648514851485,-2.31875
"experience.68dc82cf2d34a90250ee5972","experience","5","extreme",41,8.19605167833857,-0.424390243902439
"experience.68dc82cf2d34a90250ee5972","experience","5","middle",25,2.55542574257426,0.288
"experience.68dc82cf2d34a90250ee5972","experience","7","extreme",29,7.31329805394333,-0.951724137931034
"experience.68dc82cf2d34a90250ee5972","experience","7","middle",39,2.53040111703478,-1.92307692307692
"experience.697ed59824964096e537d7d3","experience","3","extreme",32,7.60065789473684,-0.0374999999999996
"experience.697ed59824964096e537d7d3","experience","3","middle",39,2.52361673414305,-0.641025641025641
"experience.697ed59824964096e537d7d3","experience","5","extreme",39,8.22226720647773,1.9051282051282
"experience.697ed59824964096e537d7d3","experience","5","middle",32,3.03717105263158,-0.89375
"experience.697ed59824964096e537d7d3","experience","7","extreme",34,7.99334365325077,0.832352941176471
"experience.697ed59824964096e537d7d3","experience","7","middle",33,2.63125996810207,0.763636363636363
"experience.698ce63b43f959c040a1a38c","experience","3","extreme",40,8.01263157894737,0.325
"experience.698ce63b43f959c040a1a38c","experience","3","middle",31,2.67453310696095,-0.835483870967742
"experience.698ce63b43f959c040a1a38c","experience","5","extreme",33,7.78006379585327,0.281818181818182
"experience.698ce63b43f959c040a1a38c","experience","5","middle",36,2.55614035087719,0.677777777777778
"experience.698ce63b43f959c040a1a38c","experience","7","extreme",35,7.89894736842105,3.78285714285714
"experience.698ce63b43f959c040a1a38c","experience","7","middle",34,2.49411764705882,0.7
"experience.698e495c1fc8060e7080c7b9","experience","3","extreme",38,7.33188405797101,-2.43684210526316
"experience.698e495c1fc8060e7080c7b9","experience","3","middle",31,2.50774505220508,-3.94516129032258
"experience.698e495c1fc8060e7080c7b9","experience","5","extreme",38,8.09834731756929,-3.5
"experience.698e495c1fc8060e7080c7b9","experience","5","middle",31,2.5912420134019,-2.17741935483871
"experience.698e495c1fc8060e7080c7b9","experience","7","extreme",30,8.58314009661836,-0.563333333333333
"experience.698e495c1fc8060e7080c7b9","experience","7","middle",39,2.75442834138486,-1.58461538461538
"experience.699085db00ce46f1d7f46540","experience","3","extreme",40,7.78711267605634,-2.07
"experience.699085db00ce46f1d7f46540","experience","3","middle",32,2.75985915492958,-0.85625
"experience.699085db00ce46f1d7f46540","experience","5","extreme",36,7.99037558685446,-1.17222222222222
"experience.699085db00ce46f1d7f46540","experience","5","middle",34,2.61594863297432,-0.285294117647059
"experience.699085db00ce46f1d7f46540","experience","7","extreme",33,7.93828425096031,-1.21212121212121
"experience.699085db00ce46f1d7f46540","experience","7","middle",38,2.75800593031875,-0.255263157894736
"experience.6995ebe917abe5d36a3b17e0","experience","3","extreme",39,7.95921740187143,-2.66666666666667
"experience.6995ebe917abe5d36a3b17e0","experience","3","middle",32,2.77688092417062,0.128124999999999
"experience.6995ebe917abe5d36a3b17e0","experience","5","extreme",36,7.69553712480253,-0.925
"experience.6995ebe917abe5d36a3b17e0","experience","5","middle",35,2.39685849695328,-0.108571428571429
"experience.6995ebe917abe5d36a3b17e0","experience","7","extreme",37,8.24298706289228,-2.15135135135135
"experience.6995ebe917abe5d36a3b17e0","experience","7","middle",32,2.71063388625592,-2.95
"experience.6997463b53dc974a895c3f7d","experience","3","extreme",43,8.31757475083056,0
"experience.6997463b53dc974a895c3f7d","experience","3","middle",26,2.24538461538462,1.96153846153846
"experience.6997463b53dc974a895c3f7d","experience","5","extreme",31,7.38345622119816,3.5258064516129
"experience.6997463b53dc974a895c3f7d","experience","5","middle",38,2.6615037593985,1.47368421052632
"experience.6997463b53dc974a895c3f7d","experience","7","extreme",37,7.99401544401544,1.79459459459459
"experience.6997463b53dc974a895c3f7d","experience","7","middle",35,3.14028571428571,1.30285714285714
"experience.69ab40ce103bf88603a63252","experience","3","extreme",44,7.67476943346509,-7.02272727272727
"experience.69ab40ce103bf88603a63252","experience","3","middle",24,3.33083735909823,-5.48333333333333
"experience.69ab40ce103bf88603a63252","experience","5","extreme",26,8.0207729468599,-4.15384615384615
"experience.69ab40ce103bf88603a63252","experience","5","middle",44,2.14318181818182,-2.675
"experience.69ab40ce103bf88603a63252","experience","7","extreme",35,8.22821256038647,-3.28
"experience.69ab40ce103bf88603a63252","experience","7","middle",34,2.87014776925263,-0.685294117647058
"experience.69adbd35d535ed1bd0cdce42","experience","3","extreme",32,8.15892857142857,2.325
"experience.69adbd35d535ed1bd0cdce42","experience","3","middle",37,2.6184555984556,-1.26216216216216
"experience.69adbd35d535ed1bd0cdce42","experience","5","extreme",37,7.20015444015444,2.98918918918919
"experience.69adbd35d535ed1bd0cdce42","experience","5","middle",34,2.91294117647059,-1.15294117647059
"experience.69adbd35d535ed1bd0cdce42","experience","7","extreme",43,8.09720930232558,0.286046511627907
"experience.69adbd35d535ed1bd0cdce42","experience","7","middle",27,2.24,-0.274074074074074
"experience.69b9a9800190f414ab589c05","experience","3","extreme",40,7.81,-3.165
"experience.69b9a9800190f414ab589c05","experience","3","middle",30,2.73169811320755,1.34333333333333
"experience.69b9a9800190f414ab589c05","experience","5","extreme",34,8.21251387347392,0.202941176470588
"experience.69b9a9800190f414ab589c05","experience","5","middle",37,2.67604538500765,0.0189189189189177
"experience.69b9a9800190f414ab589c05","experience","7","extreme",36,7.9228249475891,-0.875
"experience.69b9a9800190f414ab589c05","experience","7","middle",35,2.5839218328841,-0.482857142857143
"experience.69b9bede6c5d94595aa6f31f","experience","3","extreme",37,8.12531871494136,-3.13783783783784
"experience.69b9bede6c5d94595aa6f31f","experience","3","middle",34,2.98845726970033,-0.629411764705883
"experience.69b9bede6c5d94595aa6f31f","experience","5","extreme",36,7.78375262054507,-2.46666666666667
"experience.69b9bede6c5d94595aa6f31f","experience","5","middle",34,2.63279689234184,-1.30882352941177
"experience.69b9bede6c5d94595aa6f31f","experience","7","extreme",37,8.02761346251912,0.305405405405405
"experience.69b9bede6c5d94595aa6f31f","experience","7","middle",34,2.5027192008879,0.797058823529412
"experience.69bf4d1a17c6fd5e56da4309","experience","3","extreme",42,7.69908863066758,-0.0571428571428572
"experience.69bf4d1a17c6fd5e56da4309","experience","3","middle",28,2.35714285714286,0.0714285714285714
"experience.69bf4d1a17c6fd5e56da4309","experience","5","extreme",35,8.06583732057416,0.154285714285714
"experience.69bf4d1a17c6fd5e56da4309","experience","5","middle",35,2.66516746411483,0.482857142857143
"experience.69bf4d1a17c6fd5e56da4309","experience","7","extreme",32,8.1581788277512,2.728125
"experience.69bf4d1a17c6fd5e56da4309","experience","7","middle",37,2.67929652140178,-0.0864864864864867
