"experiment","analysis","effect","df1","df2","MSE","F","ges","p"
"exp4","compression","condition",1,98,8.81020863349651,1.07824920659668,0.0088547102842864,0.301644808851256
"exp4","compression","variance_level",1.87301638842551,183.5556060657,1.08920747423814,114.874428799816,0.180595046736281,9.01347563178073e-32
"exp4","compression","condition:variance_level",1.87301638842551,183.5556060657,1.08920747423814,1.48552421093182,0.00284202299065827,0.229740365091657
