"experiment","tail","contrast","estimate","SE","df","t.ratio","p.value"
"exp4","low","variance_level3 - variance_level5",0.0668627453308833,0.171334075965888,2143.63853068155,0.390247794864784,0.919492457496457
"exp4","low","variance_level3 - variance_level7",-0.367139798483195,0.180253725926007,2152.49345218047,-2.03679450506285,0.103742010210249
"exp4","low","variance_level5 - variance_level7",-0.434002543814078,0.192999411265977,2139.06530314697,-2.24872470318559,0.0635097309067648
"exp4","high","variance_level3 - variance_level5",0.439722954662071,0.226507910374386,1333.13840564493,1.94131389908312,0.127596880114063
"exp4","high","variance_level3 - variance_level7",1.02002295393713,0.22565671382298,1353.32729416079,4.52024199349682,2.00044570271007e-05
"exp4","high","variance_level5 - variance_level7",0.58029999927506,0.232427120596634,1335.81141171415,2.49669658938874,0.033823572738097
