"participant_id","trial","fixationTime","meanVal","indexSelected","array_length","color","rt","row_id","stage"
"6475e3b08c14ba10d9e6f70f",13,600,27,18,2,"red",10999,2209,"too_few_trials_initial"
"6475e3b08c14ba10d9e6f70f",14,500,28,22,20,"red",4218,2210,"too_few_trials_initial"
"6475e3b08c14ba10d9e6f70f",15,600,21,18,10,"red",7424,2211,"too_few_trials_initial"
"6475e3b08c14ba10d9e6f70f",16,400,29,11,10,"red",5650,2212,"too_few_trials_initial"
"6475e3b08c14ba10d9e6f70f",17,400,28,27,20,"red",8718,2213,"too_few_trials_initial"
"6475e3b08c14ba10d9e6f70f",18,400,20,27,2,"red",7770,2214,"too_few_trials_initial"
"6475e3b08c14ba10d9e6f70f",19,400,19,5,20,"red",5340,2215,"too_few_trials_initial"
"6475e3b08c14ba10d9e6f70f",20,600,15,11,2,"red",5424,2216,"too_few_trials_initial"
"67e081d172ca42eb59502aef",13,600,14,18,10,"blue",3086,4425,"too_few_trials_initial"
"67e081d172ca42eb59502aef",14,500,34,31,2,"blue",6184,4426,"too_few_trials_initial"
"67e081d172ca42eb59502aef",15,500,25,28,20,"blue",2434,4427,"too_few_trials_initial"
"67e081d172ca42eb59502aef",16,600,16,25,20,"blue",2459,4428,"too_few_trials_initial"
"67e081d172ca42eb59502aef",17,600,25,25,2,"blue",2142,4429,"too_few_trials_initial"
"67e081d172ca42eb59502aef",18,500,28,23,2,"blue",1786,4430,"too_few_trials_initial"
"67e081d172ca42eb59502aef",19,500,30,18,20,"blue",21253,4431,"too_few_trials_initial"
"67e081d172ca42eb59502aef",20,500,19,26,10,"blue",18282,4432,"too_few_trials_initial"
"67ee52fbbc516336cfa87256",13,600,14,16,10,"red",4400,4433,"too_few_trials_initial"
"67ee52fbbc516336cfa87256",14,600,26,25,10,"red",6360,4434,"too_few_trials_initial"
"67ee52fbbc516336cfa87256",15,600,29,30,20,"red",4614,4435,"too_few_trials_initial"
"67ee52fbbc516336cfa87256",16,600,34,38,20,"red",7073,4436,"too_few_trials_initial"
"67ee52fbbc516336cfa87256",17,600,19,11,10,"red",4265,4437,"too_few_trials_initial"
"67ee52fbbc516336cfa87256",18,600,19,12,20,"red",3312,4438,"too_few_trials_initial"
"583ec287ad2f4300014b355a",59,400,28,16,2,"blue",13654,143,"rt_bounds"
"58a1fe40ea3d11000170d9b9",19,500,36,28,10,"blue",31721,199,"rt_bounds"
"58a1fe40ea3d11000170d9b9",46,400,32,27,2,"blue",55904,226,"rt_bounds"
"58a1fe40ea3d11000170d9b9",57,500,26,24,10,"blue",33274,237,"rt_bounds"
"58a1fe40ea3d11000170d9b9",65,400,14,20,20,"red",10521,245,"rt_bounds"
"58a1fe40ea3d11000170d9b9",67,400,17,21,2,"red",14716,247,"rt_bounds"
"58a1fe40ea3d11000170d9b9",90,500,22,21,10,"red",120499,270,"rt_bounds"
"58a1fe40ea3d11000170d9b9",96,600,31,22,2,"red",202734,276,"rt_bounds"
"58a1fe40ea3d11000170d9b9",101,600,18,17,20,"red",152553,281,"rt_bounds"
"5caf7f17a85c43001737b4b3",45,400,31,16,10,"blue",8439,609,"rt_bounds"
"5caf7f17a85c43001737b4b3",46,600,34,12,2,"blue",13268,610,"rt_bounds"
"5caf7f17a85c43001737b4b3",73,600,29,23,10,"red",9524,637,"rt_bounds"
"5d88db42c1d06e001a1fdcab",42,400,25,14,2,"red",10610,894,"rt_bounds"
"5d982c7ef65bb80019cc6731",21,400,28,24,10,"red",8083,969,"rt_bounds"
"5d982c7ef65bb80019cc6731",51,600,17,6,2,"red",9579,999,"rt_bounds"
"5e8a1827052175000938eb91",15,500,30,21,2,"red",14023,1155,"rt_bounds"
"612517df29cd32c6632b4a44",56,500,15,23,20,"blue",8176,1772,"rt_bounds"
"63cdba9e0c27bf2817c222d0",30,600,31,22,20,"red",101797,2034,"rt_bounds"
"63cdba9e0c27bf2817c222d0",54,400,14,24,10,"red",43949,2058,"rt_bounds"
"63cdba9e0c27bf2817c222d0",56,500,18,27,20,"red",64582,2060,"rt_bounds"
"63cdba9e0c27bf2817c222d0",57,400,19,27,2,"red",19096,2061,"rt_bounds"
"63cdba9e0c27bf2817c222d0",65,500,34,13,2,"blue",58088,2069,"rt_bounds"
"63cdba9e0c27bf2817c222d0",78,600,27,22,2,"blue",12206,2082,"rt_bounds"
"63cdba9e0c27bf2817c222d0",90,400,20,23,2,"blue",20581,2094,"rt_bounds"
"63cdba9e0c27bf2817c222d0",93,600,28,22,10,"blue",73632,2097,"rt_bounds"
"63cdba9e0c27bf2817c222d0",100,400,18,25,10,"blue",15528,2104,"rt_bounds"
"63cdba9e0c27bf2817c222d0",101,500,17,23,2,"blue",96353,2105,"rt_bounds"
"641dfbd1cf0e57384c37a037",88,500,29,19,20,"blue",12069,2188,"rt_bounds"
"64f9db6943940e98c173b596",24,600,36,39,10,"red",8026,2228,"rt_bounds"
"64f9db6943940e98c173b596",25,400,18,7,2,"red",8813,2229,"rt_bounds"
"64f9db6943940e98c173b596",40,500,29,32,10,"red",18164,2244,"rt_bounds"
"64f9db6943940e98c173b596",41,600,21,17,20,"red",33282,2245,"rt_bounds"
"64f9db6943940e98c173b596",79,600,24,15,2,"blue",10532,2283,"rt_bounds"
"663bc254f4b7b1bf2cdd0a70",19,600,34,35,20,"red",8357,2703,"rt_bounds"
"663bc254f4b7b1bf2cdd0a70",25,500,17,17,10,"red",19126,2709,"rt_bounds"
"663bc254f4b7b1bf2cdd0a70",30,500,33,34,20,"red",11848,2714,"rt_bounds"
"663bc254f4b7b1bf2cdd0a70",31,400,33,31,10,"red",40360,2715,"rt_bounds"
"663bc254f4b7b1bf2cdd0a70",32,400,31,24,20,"red",13100,2716,"rt_bounds"
"663bc254f4b7b1bf2cdd0a70",33,400,28,25,2,"red",14114,2717,"rt_bounds"
"663bc254f4b7b1bf2cdd0a70",34,500,25,18,10,"red",37818,2718,"rt_bounds"
"663bc254f4b7b1bf2cdd0a70",35,500,24,16,2,"red",9102,2719,"rt_bounds"
"663bc254f4b7b1bf2cdd0a70",38,500,35,34,2,"red",8170,2722,"rt_bounds"
"663bc254f4b7b1bf2cdd0a70",44,500,27,29,10,"red",16291,2728,"rt_bounds"
"663bc254f4b7b1bf2cdd0a70",45,600,20,22,10,"red",47295,2729,"rt_bounds"
"663bc254f4b7b1bf2cdd0a70",47,500,16,18,10,"red",15496,2731,"rt_bounds"
"663bc254f4b7b1bf2cdd0a70",51,400,29,24,20,"red",12771,2735,"rt_bounds"
"663bc254f4b7b1bf2cdd0a70",52,400,29,28,10,"red",22838,2736,"rt_bounds"
"663bc254f4b7b1bf2cdd0a70",53,600,17,24,20,"red",10810,2737,"rt_bounds"
"6643b0fe98e091c70e7988e4",46,500,28,27,2,"blue",26953,2826,"rt_bounds"
"6677878aeb0f9e2e3f5fcc28",14,500,23,37,20,"red",39106,3082,"rt_bounds"
"6677878aeb0f9e2e3f5fcc28",15,600,20,11,2,"red",11429,3083,"rt_bounds"
"6677878aeb0f9e2e3f5fcc28",16,400,32,27,20,"red",8304,3084,"rt_bounds"
"6677878aeb0f9e2e3f5fcc28",17,500,21,23,10,"red",8309,3085,"rt_bounds"
"6677878aeb0f9e2e3f5fcc28",18,400,23,22,10,"red",27298,3086,"rt_bounds"
"6677878aeb0f9e2e3f5fcc28",19,500,24,21,20,"red",8350,3087,"rt_bounds"
"6677878aeb0f9e2e3f5fcc28",20,600,33,20,10,"red",96392,3088,"rt_bounds"
"6677878aeb0f9e2e3f5fcc28",30,500,25,35,20,"red",13150,3098,"rt_bounds"
"6677878aeb0f9e2e3f5fcc28",31,500,35,31,2,"red",14524,3099,"rt_bounds"
