"participant_id","trial","fixationTime","meanVal","indexSelected","array_length","color"
"6595a5cbe675d0fc372344b9",116,400,17,17,6,"blue"
"testfinlebeforepilot",21,400,10,28,12,"red"
"testfinlebeforepilot",22,600,29,35,12,"red"
"testfinlebeforepilot",23,600,23,27,12,"red"
"testfinlebeforepilot",24,500,21,14,2,"red"
"testfinlebeforepilot",25,400,19,17,12,"red"
"testfinlebeforepilot",26,600,38,24,8,"red"
"testfinlebeforepilot",27,400,19,37,12,"red"
"testfinlebeforepilot",28,400,33,16,6,"red"
"testfinlebeforepilot",29,500,10,23,12,"red"
"testfinlebeforepilot",30,400,38,18,2,"red"
"testfinlebeforepilot",31,600,36,25,12,"red"
"testfinlebeforepilot",32,400,38,17,12,"red"
"testfinlebeforepilot",33,500,31,24,12,"red"
"testfinlebeforepilot",34,500,40,31,6,"red"
"testfinlebeforepilot",35,400,9,16,8,"red"
"testfinlebeforepilot",36,400,10,29,8,"red"
"testfinlebeforepilot",37,400,27,22,8,"red"
"testfinlebeforepilot",38,600,29,26,2,"red"
"testfinlebeforepilot",39,400,39,29,12,"red"
"testfinlebeforepilot",40,600,20,32,2,"red"
"testfinlebeforepilot",41,600,22,18,12,"red"
"testfinlebeforepilot",42,400,27,17,8,"red"
"testfinlebeforepilot",43,400,34,16,2,"red"
"testfinlebeforepilot",44,600,24,27,6,"red"
"testfinlebeforepilot",45,600,14,28,2,"red"
"testfinlebeforepilot",46,500,30,25,6,"red"
"testfinlebeforepilot",47,400,34,32,12,"red"
"testfinlebeforepilot",48,400,35,23,8,"red"
"testfinlebeforepilot",49,500,13,26,6,"red"
"testfinlebeforepilot",50,600,16,22,6,"red"
"testfinlebeforepilot",51,500,16,26,6,"red"
"testfinlebeforepilot",52,600,26,19,6,"red"
"testfinlebeforepilot",53,500,15,19,2,"red"
"testfinlebeforepilot",54,400,30,23,2,"red"
"testfinlebeforepilot",55,600,13,14,6,"red"
"testfinlebeforepilot",56,400,40,17,2,"red"
"testfinlebeforepilot",57,600,39,20,8,"red"
"testfinlebeforepilot",58,600,26,23,8,"red"
"testfinlebeforepilot",59,400,14,17,8,"red"
"testfinlebeforepilot",60,500,30,23,2,"red"
"testfinlebeforepilot",61,400,28,17,6,"red"
"testfinlebeforepilot",62,600,22,14,8,"red"
"testfinlebeforepilot",63,500,10,21,8,"red"
"testfinlebeforepilot",64,400,25,15,6,"red"
"testfinlebeforepilot",65,600,30,11,2,"red"
"testfinlebeforepilot",66,500,31,25,6,"red"
"testfinlebeforepilot",67,600,27,22,8,"red"
"testfinlebeforepilot",68,600,24,24,2,"red"
"testfinlebeforepilot",69,500,24,26,2,"blue"
"testfinlebeforepilot",70,600,18,25,12,"blue"
"testfinlebeforepilot",71,600,33,25,8,"blue"
"testfinlebeforepilot",72,600,31,26,12,"blue"
"testfinlebeforepilot",73,500,20,17,2,"blue"
"testfinlebeforepilot",74,600,25,27,2,"blue"
"testfinlebeforepilot",75,500,31,19,12,"blue"
"testfinlebeforepilot",76,400,15,14,6,"blue"
"testfinlebeforepilot",77,500,9,17,12,"blue"
"testfinlebeforepilot",78,600,18,15,8,"blue"
"testfinlebeforepilot",79,600,11,18,8,"blue"
"testfinlebeforepilot",80,400,12,13,8,"blue"
"testfinlebeforepilot",81,500,27,29,12,"blue"
"testfinlebeforepilot",82,500,14,14,6,"blue"
"testfinlebeforepilot",83,500,34,10,2,"blue"
"testfinlebeforepilot",84,400,27,11,6,"blue"
"testfinlebeforepilot",85,400,9,16,8,"blue"
"testfinlebeforepilot",86,400,20,24,8,"blue"
"testfinlebeforepilot",87,400,19,27,12,"blue"
"testfinlebeforepilot",88,400,36,25,8,"blue"
"testfinlebeforepilot",89,600,25,26,12,"blue"
"testfinlebeforepilot",90,600,12,15,2,"blue"
"testfinlebeforepilot",91,400,35,27,12,"blue"
"testfinlebeforepilot",92,500,41,28,2,"blue"
"testfinlebeforepilot",93,600,10,16,6,"blue"
"testfinlebeforepilot",94,600,9,27,6,"blue"
"testfinlebeforepilot",95,400,34,14,12,"blue"
"testfinlebeforepilot",96,600,23,19,8,"blue"
"testfinlebeforepilot",97,600,32,17,12,"blue"
"testfinlebeforepilot",98,600,19,12,2,"blue"
"testfinlebeforepilot",99,500,30,29,2,"blue"
"testfinlebeforepilot",100,400,11,17,8,"blue"
"testfinlebeforepilot",101,400,36,31,12,"blue"
"testfinlebeforepilot",102,500,36,17,12,"blue"
"testfinlebeforepilot",103,400,19,17,8,"blue"
"testfinlebeforepilot",104,400,32,18,6,"blue"
"testfinlebeforepilot",105,400,10,26,2,"blue"
"testfinlebeforepilot",106,500,28,30,2,"blue"
"testfinlebeforepilot",107,400,25,17,6,"blue"
"testfinlebeforepilot",108,400,41,26,8,"blue"
"testfinlebeforepilot",109,600,19,25,8,"blue"
"testfinlebeforepilot",110,400,20,23,6,"blue"
"testfinlebeforepilot",111,500,33,22,2,"blue"
"testfinlebeforepilot",112,400,36,20,6,"blue"
"testfinlebeforepilot",113,400,17,23,2,"blue"
"testfinlebeforepilot",114,600,38,19,6,"blue"
"testfinlebeforepilot",115,600,22,19,6,"blue"
"testfinlebeforepilot",116,500,23,21,6,"blue"
