"difference","experiment","condition","array_length","two_stage","two_stage_se","lmm","lmm_se"
0.0029224103664599,"exp2","average","2",0.815322706768495,0.0262486854804995,0.812400296402035,0.0142145048452847
-0.000692566929600735,"exp2","average","10",0.680134019676998,0.0238856767290133,0.680826586606599,0.014081552399297
-0.00253752822228115,"exp2","average","20",0.737986367612207,0.0232715179006563,0.740523895834488,0.0140637974204243
-0.00175440729823884,"exp2","experience","2",0.919724829659,0.031498313767829,0.921479236957239,0.0151609437201505
-0.000465736180744858,"exp2","experience","10",0.829022076544202,0.0293549285391848,0.829487812724947,0.0149074591216777
0.00663585013975598,"exp2","experience","20",0.877749771304728,0.0279623667010373,0.871113921164972,0.0151513503955562
