"experiment","tail","contrast","estimate","SE","df","t.ratio","p.value"
"exp2","low","array_length2 - array_length10",-0.126572678405111,0.242555362229194,1750.28116516293,-0.521830056618213,0.860680905363853
"exp2","low","array_length2 - array_length20",1.38881643147881,0.210141040054572,1765.99465700104,6.60897286469197,1.6162848837098e-10
"exp2","low","array_length10 - array_length20",1.51538910988392,0.243432548802088,1744.67477647226,6.22508829382526,1.81009729427473e-09
"exp2","high","array_length2 - array_length10",0.123018040271776,0.32587671509474,675.630964659845,0.37749871216178,0.924470198248023
"exp2","high","array_length2 - array_length20",2.06113575668332,0.344528403988283,677.466485875077,5.98248426783824,9.16752607160731e-09
"exp2","high","array_length10 - array_length20",1.93811771641154,0.329111240829679,668.989475660683,5.88894415008617,1.7314779166e-08
