"experiment","condition","contrast","estimate","SE","df","t.ratio","p.value"
"exp2","experience","array_length2 - array_length10",0.0918024847187863,0.0227741609182279,6930.47107913517,4.03099306483383,0.000165917600554399
"exp2","experience","array_length2 - array_length20",0.049985823193841,0.0229208734314738,6939.86627702761,2.18079923277283,0.0745455924520352
"exp2","experience","array_length10 - array_length20",-0.0418166615249453,0.0227776867937585,6921.7850078681,-1.8358607660021,0.158020211812426
"exp2","average","array_length2 - array_length10",0.13145502503884,0.018682741349663,7746.34711981973,7.03617432680516,1.64511737565931e-11
"exp2","average","array_length2 - array_length20",0.0710942415722758,0.0186477441812536,7744.00848437668,3.81248481753338,0.000407410858858093
"exp2","average","array_length10 - array_length20",-0.0603607834665645,0.0185847389708244,7737.10395136786,-3.24786824078202,0.003346982153277
