"experiment","window","contrast","estimate","SE","df","t.ratio","p.value"
"exp2","low","array_length2 - array_length10",-0.406045487837152,0.298237514238992,1152.09030195882,-1.36148361105159,0.361622104257116
"exp2","low","array_length2 - array_length20",1.35387693952901,0.248958581708224,1166.33029563782,5.43816136097585,1.9631923608987e-07
"exp2","low","array_length10 - array_length20",1.75992242736617,0.301054176926423,1154.46391257295,5.84586616712608,1.96417631048718e-08
"exp2","high","array_length2 - array_length10",-0.0816764817344721,0.369773334574684,430.009345904944,-0.22088256263372,0.97346405559653
"exp2","high","array_length2 - array_length20",2.16487088540467,0.392717105522933,436.953478830609,5.5125454301818,1.81426285661423e-07
"exp2","high","array_length10 - array_length20",2.24654736713914,0.37221168526252,429.174804465388,6.03567124861933,1.02461447104574e-08
