"width","se_width","report_span","experiment","array_length","high","se_high","low","se_low"
15.9916995032869,0.367052082398002,30,"exp2","2",33.656190922039,0.302855242649514,17.6644914187521,0.207378719237085
15.6673304971842,0.392641209216323,30,"exp2","10",33.7378674037735,0.283408845789757,18.0705369065893,0.271747208454795
15.1807055574112,0.372603251423618,30,"exp2","20",31.4913200366344,0.306199387614244,16.3106144792231,0.212309015343471
