"participant_id","condition","array_length","band","n_trials","dist","inward"
"average.669036d23349747de1e78aba","average","10","extreme",17,7.94745538664904,2.76470588235294
"average.669036d23349747de1e78aba","average","10","middle",12,3.4559925093633,0.733333333333334
"average.669036d23349747de1e78aba","average","20","extreme",16,9.05533707865169,2.5
"average.669036d23349747de1e78aba","average","20","middle",13,2.24338807260156,1.65384615384615
"average.669eb709554e753adddffe01","average","2","extreme",17,8.3770523594053,5.17647058823529
"average.669eb709554e753adddffe01","average","2","middle",14,2.82825745682889,2
"average.669eb709554e753adddffe01","average","10","extreme",14,9.02841444270016,2.75714285714286
"average.669eb709554e753adddffe01","average","10","middle",15,2.94659340659341,-1.01333333333333
"average.669eb709554e753adddffe01","average","20","extreme",20,7.75,1.35
"average.669eb709554e753adddffe01","average","20","middle",11,2.17262737262737,0.136363636363636
"average.66a428de01ccbc61556d585b","average","2","extreme",16,7.62340425531915,-0.375
"average.66a428de01ccbc61556d585b","average","2","middle",15,2.35063829787234,1.2
"average.66a428de01ccbc61556d585b","average","10","extreme",13,8.6189852700491,2.98461538461539
"average.66a428de01ccbc61556d585b","average","10","middle",18,2.82293144208038,2.37777777777778
"average.66a428de01ccbc61556d585b","average","20","extreme",19,7.72217245240762,3.3421052631579
"average.66a428de01ccbc61556d585b","average","20","middle",13,2.98248772504092,1.03846153846154
