"experiment","window","array_length","emmean","SE","df","ci_low","ci_high","t.ratio","p.value"
"exp2","low","2",17.6644914187521,0.207378719237085,348.011197345382,17.2566181237839,18.0723647137204,85.1798655317052,3.74204413451717e-235
"exp2","low","10",18.0705369065893,0.271747208454795,675.418642860093,17.5369660244845,18.6041077886941,66.497599034565,1.21953200360149e-298
"exp2","low","20",16.3106144792231,0.212309015343471,370.026236705383,15.8931309361785,16.7280980222678,76.8248793054598,1.645515815672e-229
"exp2","high","2",33.656190922039,0.302855242649514,260.697576807035,33.0598370390265,34.2525448050516,111.129629547105,1.29728010343171e-221
"exp2","high","10",33.7378674037735,0.283408845789757,250.156563547545,33.1796958365374,34.2960389710096,119.043099412647,2.94327321588748e-222
"exp2","high","20",31.4913200366344,0.306199387614244,258.008492645495,30.8883518716137,32.094288201655,102.845796923369,1.99747128474179e-211
