"experiment","window","effect","Sum Sq","Mean Sq","df1","df2","F","p"
"exp2","low","array_length",575.796714715557,287.898357357779,2,1160.39199684511,22.4148017317881,2.81001092023502e-10
"exp2","low","condition",14.9216228689206,14.9216228689206,1,162.859587437456,1.16174757366789,0.282697298602021
"exp2","low","array_length:condition",24.9268123513539,12.4634061756769,2,1160.39199682783,0.970359056211523,0.379254227906259
"exp2","high","array_length",357.01894268573,178.509471342865,2,431.905157586497,21.8847417838885,8.84953444087826e-10
"exp2","high","condition",27.652601115897,27.652601115897,1,93.8763325135847,3.39012843700555,0.0687459546176458
"exp2","high","array_length:condition",1.39717383046667,0.698586915233334,2,431.905157587646,0.0856447231537657,0.917935874117178
