"participant_id","condition","array_length","side","n_trials","inward"
"experience.662c299e6db88649ff13ccae","experience","2","low",5,-0.4
"experience.662c299e6db88649ff13ccae","experience","10","high",6,0.533333333333335
"experience.662c299e6db88649ff13ccae","experience","10","low",3,1.46666666666667
"experience.662c299e6db88649ff13ccae","experience","20","high",4,2
"experience.662c299e6db88649ff13ccae","experience","20","low",10,2.6
"experience.6633e281f08a156a04a3379d","experience","2","high",5,8.6
"experience.6633e281f08a156a04a3379d","experience","2","low",12,-2.91666666666667
"experience.6633e281f08a156a04a3379d","experience","10","high",7,2.62857142857143
"experience.6633e281f08a156a04a3379d","experience","10","low",9,-1.64444444444444
"experience.6633e281f08a156a04a3379d","experience","20","high",4,2
"experience.6633e281f08a156a04a3379d","experience","20","low",9,2.27777777777778
"experience.6633ff088a92287249f6968c","experience","2","high",8,9.125
"experience.6633ff088a92287249f6968c","experience","2","low",6,-0.833333333333333
"experience.6633ff088a92287249f6968c","experience","10","high",9,7.42222222222222
"experience.6633ff088a92287249f6968c","experience","10","low",9,-0.644444444444443
"experience.6633ff088a92287249f6968c","experience","20","high",9,8.27777777777778
"experience.6633ff088a92287249f6968c","experience","20","low",10,-1.2
"experience.663a6537d8be42a9bd890765","experience","2","high",8,3.75
"experience.663a6537d8be42a9bd890765","experience","2","low",5,-2.4
"experience.663a6537d8be42a9bd890765","experience","10","high",7,3.48571428571429
"experience.663a6537d8be42a9bd890765","experience","10","low",11,-3.10909090909091
"experience.663a6537d8be42a9bd890765","experience","20","high",7,3.64285714285714
"experience.663a6537d8be42a9bd890765","experience","20","low",6,-3.16666666666667
"experience.6648acc2d8f61a601c3a37ac","experience","2","high",8,0.75
"experience.6648acc2d8f61a601c3a37ac","experience","2","low",8,0.125
"experience.6648acc2d8f61a601c3a37ac","experience","10","high",9,-2.91111111111111
"experience.6648acc2d8f61a601c3a37ac","experience","10","low",11,5.34545454545455
"experience.6648acc2d8f61a601c3a37ac","experience","20","high",5,-2.9
"experience.6648acc2d8f61a601c3a37ac","experience","20","low",8,6.125
"experience.66491e9882aaa64c5d0911d5","experience","2","high",8,3
"experience.66491e9882aaa64c5d0911d5","experience","2","low",9,0.333333333333333
"experience.66491e9882aaa64c5d0911d5","experience","10","high",8,-0.0499999999999972
"experience.66491e9882aaa64c5d0911d5","experience","10","low",9,3.57777777777778
"experience.66491e9882aaa64c5d0911d5","experience","20","high",3,-4.16666666666667
"experience.66491e9882aaa64c5d0911d5","experience","20","low",8,4.25
"experience.666b836f18949a2e08b6c741","experience","2","high",11,12.9090909090909
"experience.666b836f18949a2e08b6c741","experience","2","low",5,-6.6
"experience.666b836f18949a2e08b6c741","experience","10","high",10,13.9
"experience.666b836f18949a2e08b6c741","experience","10","low",9,-1.86666666666667
"experience.666b836f18949a2e08b6c741","experience","20","high",12,11.1666666666667
"experience.666b836f18949a2e08b6c741","experience","20","low",14,-3.5
"experience.66759eb2274a4f10deeba339","experience","2","high",4,3.75
"experience.66759eb2274a4f10deeba339","experience","2","low",5,-0.6
"experience.66759eb2274a4f10deeba339","experience","10","high",8,-4.55
"experience.66759eb2274a4f10deeba339","experience","10","low",8,0.300000000000001
"experience.66759eb2274a4f10deeba339","experience","20","high",8,0.875
"experience.66759eb2274a4f10deeba339","experience","20","low",8,-0.875
"experience.66c26b01a3d551a7d8bd342c","experience","2","high",6,-3.83333333333333
"experience.66c26b01a3d551a7d8bd342c","experience","2","low",9,2.22222222222222
"experience.66c26b01a3d551a7d8bd342c","experience","10","high",7,-6.37142857142857
"experience.66c26b01a3d551a7d8bd342c","experience","10","low",7,4.8
"experience.66c26b01a3d551a7d8bd342c","experience","20","high",6,-7.33333333333333
"experience.66c26b01a3d551a7d8bd342c","experience","20","low",7,4.07142857142857
"experience.66c759ddaa2a477714a13d63","experience","2","high",13,9.07692307692308
"experience.66c759ddaa2a477714a13d63","experience","2","low",6,4.83333333333333
"experience.66c759ddaa2a477714a13d63","experience","10","high",10,1
"experience.66c759ddaa2a477714a13d63","experience","10","low",7,2.22857142857143
"experience.66c759ddaa2a477714a13d63","experience","20","high",11,7.86363636363636
"experience.66c759ddaa2a477714a13d63","experience","20","low",9,3.27777777777778
"experience.66d88375799e00b593a8655f","experience","2","high",8,3.75
"experience.66d88375799e00b593a8655f","experience","2","low",6,0.166666666666667
"experience.66d88375799e00b593a8655f","experience","10","high",6,5.2
"experience.66d88375799e00b593a8655f","experience","10","low",11,2.98181818181818
"experience.66d88375799e00b593a8655f","experience","20","high",8,3.875
"experience.66d88375799e00b593a8655f","experience","20","low",7,3.78571428571429
"experience.66dbd5f3eec0242b9d2ce9f2","experience","2","high",7,-1.14285714285714
"experience.66dbd5f3eec0242b9d2ce9f2","experience","2","low",7,1.57142857142857
"experience.66dbd5f3eec0242b9d2ce9f2","experience","10","high",10,0.100000000000002
"experience.66dbd5f3eec0242b9d2ce9f2","experience","10","low",8,4.3
"experience.66dbd5f3eec0242b9d2ce9f2","experience","20","high",6,-0.333333333333333
"experience.66dbd5f3eec0242b9d2ce9f2","experience","20","low",11,2.86363636363636
"experience.66e0813b79955faf3b6017c3","experience","2","high",6,1.33333333333333
"experience.66e0813b79955faf3b6017c3","experience","2","low",9,-1.77777777777778
"experience.66e0813b79955faf3b6017c3","experience","10","high",10,2.2
"experience.66e0813b79955faf3b6017c3","experience","10","low",6,0.633333333333334
"experience.66e0813b79955faf3b6017c3","experience","20","high",9,2.05555555555556
"experience.66e0813b79955faf3b6017c3","experience","20","low",8,-0.125
"experience.66fceda149718a86f36761b4","experience","2","high",9,-4.44444444444444
"experience.66fceda149718a86f36761b4","experience","2","low",9,-3.77777777777778
"experience.66fceda149718a86f36761b4","experience","10","high",6,-0.466666666666666
"experience.66fceda149718a86f36761b4","experience","10","low",6,4.96666666666667
"experience.66fceda149718a86f36761b4","experience","20","high",8,2.125
"experience.66fceda149718a86f36761b4","experience","20","low",5,-6.1
"experience.670feba2e636f738625aa72d","experience","2","high",10,-1.6
"experience.670feba2e636f738625aa72d","experience","2","low",7,0.571428571428572
"experience.670feba2e636f738625aa72d","experience","10","high",14,-0.0142857142857112
"experience.670feba2e636f738625aa72d","experience","10","low",6,1.96666666666667
"experience.670feba2e636f738625aa72d","experience","20","high",8,3.5
"experience.670feba2e636f738625aa72d","experience","20","low",9,-0.388888888888889
"experience.6713eeea64ca1fb59cbcbce4","experience","2","high",6,2.33333333333333
"experience.6713eeea64ca1fb59cbcbce4","experience","2","low",11,-0.727272727272727
"experience.6713eeea64ca1fb59cbcbce4","experience","10","high",8,3.2
"experience.6713eeea64ca1fb59cbcbce4","experience","10","low",8,1.675
"experience.6713eeea64ca1fb59cbcbce4","experience","20","high",6,3.5
"experience.6713eeea64ca1fb59cbcbce4","experience","20","low",12,1
"experience.672adb2909ca72744f212a7d","experience","2","high",9,-1.22222222222222
"experience.672adb2909ca72744f212a7d","experience","2","low",7,3.14285714285714
"experience.672adb2909ca72744f212a7d","experience","10","high",11,1.83636363636364
"experience.672adb2909ca72744f212a7d","experience","10","low",4,1.55
"experience.672adb2909ca72744f212a7d","experience","20","high",8,7.125
"experience.672adb2909ca72744f212a7d","experience","20","low",7,-2.5
"experience.672fd24711f758e7a04ac043","experience","2","high",9,1.66666666666667
"experience.672fd24711f758e7a04ac043","experience","2","low",9,0.555555555555556
"experience.672fd24711f758e7a04ac043","experience","10","high",10,-0.799999999999998
"experience.672fd24711f758e7a04ac043","experience","10","low",6,4.63333333333333
"experience.672fd24711f758e7a04ac043","experience","20","high",7,-0.785714285714286
"experience.672fd24711f758e7a04ac043","experience","20","low",12,4.33333333333333
"experience.67435bbf9649c44a0e379543","experience","2","high",6,0.166666666666667
"experience.67435bbf9649c44a0e379543","experience","2","low",6,-0.166666666666667
"experience.67435bbf9649c44a0e379543","experience","10","high",12,-3.38333333333333
"experience.67435bbf9649c44a0e379543","experience","10","low",5,2.2
"experience.67435bbf9649c44a0e379543","experience","20","high",7,-4.21428571428571
"experience.67435bbf9649c44a0e379543","experience","20","low",12,1.75
"experience.6751acc5dc78128951a34f1f","experience","2","high",12,6.58333333333333
"experience.6751acc5dc78128951a34f1f","experience","2","low",6,-0.833333333333333
"experience.6751acc5dc78128951a34f1f","experience","10","high",12,7.45
"experience.6751acc5dc78128951a34f1f","experience","10","low",5,-0.799999999999999
"experience.6751acc5dc78128951a34f1f","experience","20","high",4,1.5
"experience.6751acc5dc78128951a34f1f","experience","20","low",13,-2.88461538461538
"experience.676f37ed7c44110e5278cc97","experience","2","high",4,1.25
"experience.676f37ed7c44110e5278cc97","experience","2","low",6,-0.666666666666667
"experience.676f37ed7c44110e5278cc97","experience","10","high",10,-0.899999999999998
"experience.676f37ed7c44110e5278cc97","experience","10","low",8,-0.699999999999999
"experience.676f37ed7c44110e5278cc97","experience","20","high",6,-1.66666666666667
"experience.676f37ed7c44110e5278cc97","experience","20","low",15,-3.7
"experience.6782941e57f81cd1ab7841b2","experience","2","high",10,-3
"experience.6782941e57f81cd1ab7841b2","experience","2","low",9,-1.22222222222222
"experience.6782941e57f81cd1ab7841b2","experience","10","high",12,-6.8
"experience.6782941e57f81cd1ab7841b2","experience","10","low",11,2.8
"experience.6782941e57f81cd1ab7841b2","experience","20","high",6,-10.1666666666667
"experience.6782941e57f81cd1ab7841b2","experience","20","low",13,4.34615384615385
"experience.6786d5ddfc32db55097ed259","experience","2","high",7,0.285714285714286
"experience.6786d5ddfc32db55097ed259","experience","2","low",5,-2.6
"experience.6786d5ddfc32db55097ed259","experience","10","high",7,2.77142857142857
"experience.6786d5ddfc32db55097ed259","experience","10","low",8,-0.574999999999999
"experience.6786d5ddfc32db55097ed259","experience","20","high",3,-0.833333333333333
"experience.6786d5ddfc32db55097ed259","experience","20","low",12,0.666666666666667
"experience.67c7d97be1bcafdd7b0a8059","experience","2","high",9,-0.444444444444444
"experience.67c7d97be1bcafdd7b0a8059","experience","2","low",7,0
"experience.67c7d97be1bcafdd7b0a8059","experience","10","high",12,1.36666666666667
"experience.67c7d97be1bcafdd7b0a8059","experience","10","low",7,1.08571428571429
"experience.67c7d97be1bcafdd7b0a8059","experience","20","high",9,3.61111111111111
"experience.67c7d97be1bcafdd7b0a8059","experience","20","low",6,1.5
"experience.67d0a57b0a4981c5e65c3bcc","experience","2","high",10,9.8
"experience.67d0a57b0a4981c5e65c3bcc","experience","2","low",3,-1
"experience.67d0a57b0a4981c5e65c3bcc","experience","10","high",8,4.95
"experience.67d0a57b0a4981c5e65c3bcc","experience","10","low",6,1.46666666666667
"experience.67d0a57b0a4981c5e65c3bcc","experience","20","high",6,1
"experience.67d0a57b0a4981c5e65c3bcc","experience","20","low",13,3.03846153846154
"experience.67d48133208e9bbe96dc6761","experience","2","high",9,0.666666666666666
"experience.67d48133208e9bbe96dc6761","experience","2","low",6,4.5
"experience.67d48133208e9bbe96dc6761","experience","10","high",4,-0.799999999999998
"experience.67d48133208e9bbe96dc6761","experience","10","low",13,5.10769230769231
"experience.67d48133208e9bbe96dc6761","experience","20","high",8,2.125
"experience.67d48133208e9bbe96dc6761","experience","20","low",8,3.875
"experience.67df971ade30d8628a50216a","experience","2","high",9,3.44444444444445
"experience.67df971ade30d8628a50216a","experience","2","low",9,-1.77777777777778
"experience.67df971ade30d8628a50216a","experience","10","high",10,6.6
"experience.67df971ade30d8628a50216a","experience","10","low",10,5.5
"experience.67df971ade30d8628a50216a","experience","20","high",7,6.64285714285714
"experience.67df971ade30d8628a50216a","experience","20","low",12,0.583333333333333
"experience.67ef0ffd5065856baab09f1a","experience","2","high",6,5.33333333333333
"experience.67ef0ffd5065856baab09f1a","experience","2","low",8,1.75
"experience.67ef0ffd5065856baab09f1a","experience","10","high",11,-1.07272727272727
"experience.67ef0ffd5065856baab09f1a","experience","10","low",7,-0.342857142857142
"experience.67ef0ffd5065856baab09f1a","experience","20","high",6,-0.333333333333333
"experience.67ef0ffd5065856baab09f1a","experience","20","low",8,-0.5
