"experiment","effect","Sum Sq","Mean Sq","df1","df2","F","p"
"exp2","meanVal_c",419632.635908002,419632.635908002,1,14741.4253435854,18481.3726051677,0
"exp2","array_length",4044.65203452942,2022.32601726471,2,162.607965422939,89.0668586186605,7.55746443349498e-27
"exp2","condition",241.698688818237,241.698688818237,1,161.180014899597,10.6448429983639,0.00134748079960532
"exp2","meanVal_c:array_length",1331.37575859466,665.687879297328,2,14667.5757146012,29.3180860669164,1.96200417445769e-13
"exp2","meanVal_c:condition",2683.7637843814,2683.7637843814,1,14741.4253387435,118.197762135645,1.99432311998455e-27
"exp2","array_length:condition",149.626746122227,74.8133730611133,2,162.607965408431,3.29491489716966,0.0395614176763526
"exp2","meanVal_c:array_length:condition",41.7195715903988,20.8597857951994,2,14667.5757167503,0.918702314253704,0.39905948969737
