"experiment","model","1","slope","SE","df","ci_low","ci_high","t.ratio","p.value"
"exp2","combined","overall",0.685782129429943,0.00508375104193633,14840.1372455694,0.675817347752825,0.695746911107061,134.896875116988,0
"exp2","experience","overall",0.63495522506432,0.00679174664831023,7015.07808417033,0.621641349104119,0.64826910102452,93.4892389165157,0
"exp2","average","overall",0.736632584716013,0.00757051444267848,7824.72349152382,0.721792353513831,0.751472815918195,97.302843854742,0
