"experiment","comparison_set","contrast","condition","estimate","SE","df","t.ratio","p.value","array_length"
"exp2","noise_within_condition","array_length2 - array_length10","average",0.131573709795436,0.0200361193625677,14684.6525561978,6.56682601129079,8.46774517171411e-09,NA
"exp2","noise_within_condition","array_length2 - array_length20","average",0.071876400567547,0.01998988195562,14694.6003943302,3.59563907016168,0.00094685195973343,NA
"exp2","noise_within_condition","array_length10 - array_length20","average",-0.0596973092278894,0.0199300897284843,14669.6180400721,-2.99533569799083,0.00773468437107416,NA
"exp2","noise_within_condition","array_length2 - array_length10","experience",0.091991424232292,0.0212822864676978,14657.8387835513,4.32244084167912,4.61731056671244e-05,NA
"exp2","noise_within_condition","array_length2 - array_length20","experience",0.0503653157922673,0.0214300142345305,14661.0433712888,2.35022316089333,0.0492103809926099,NA
"exp2","noise_within_condition","array_length10 - array_length20","experience",-0.0416261084400246,0.0212858179650127,14638.1300753061,-1.95557946180152,0.123448146812054,NA
"exp2","condition_within_noise","average - experience",NA,-0.109078940555204,0.0207823570001622,14659.6396695618,-5.24863183489497,1.55370212106745e-07,"2"
"exp2","condition_within_noise","average - experience",NA,-0.148661226118348,0.0205066441778912,14697.8106223473,-7.24941754627137,4.3942864542185e-13,"10"
"exp2","condition_within_noise","average - experience",NA,-0.130590025330483,0.0206725377419332,14652.655125591,-6.31707761092089,2.74252641998233e-10,"20"
