"experiment","tail","array_length","emmean","SE","df","ci_low","ci_high","t.ratio","p.value"
"exp2","low","2",17.8519463554784,0.174451770330072,412.016103916622,17.5090198181107,18.1948728928462,102.331700742857,4.86066530718318e-295
"exp2","low","10",17.9785190338835,0.218388395417362,754.418871956461,17.5497978372745,18.4072402304926,82.3236005719295,0
"exp2","low","20",16.4631299239996,0.177868653687506,420.173798345928,16.1135066853078,16.8127531626914,92.5577924085679,1.39477377629144e-281
"exp2","high","2",33.4497675947506,0.261798205803291,322.706981044687,32.9347209037305,33.9648142857707,127.76927745595,2.11927900158439e-278
"exp2","high","10",33.3267495544788,0.247410971474696,293.416899738688,32.839824510782,33.8136745981757,134.701987368767,7.17460169198585e-266
"exp2","high","20",31.3886318380673,0.26644473717311,344.232384662355,30.8645671869969,31.9126964891377,117.805411249966,3.00707350256271e-280
