"experiment","effect","Sum Sq","Mean Sq","df1","df2","F","p"
"exp2","meanVal_c",50949.0632511657,50949.0632511657,1,161.126089071635,2449.96471859158,2.2790842524032e-99
"exp2","array_length",7495.40801707922,3747.70400853961,2,160.788087661416,180.214159215895,8.66163588181609e-42
"exp2","condition",221.451740984319,221.451740984319,1,161.005007477154,10.6488503941208,0.00134502673212005
"exp2","meanVal_c:array_length",928.881247984892,464.440623992446,2,160.734779278862,22.3333476624051,2.76299057171727e-09
"exp2","meanVal_c:condition",337.408935749822,337.408935749822,1,161.126089072181,16.2248319316388,8.64636389805799e-05
"exp2","array_length:condition",147.118606244294,73.5593031221468,2,160.788087643747,3.5372131669039,0.031379295597718
"exp2","meanVal_c:array_length:condition",32.1838168671692,16.0919084335846,2,160.734779269835,0.773804372471686,0.462965432271544
