"experiment","condition","effect","Sum Sq","Mean Sq","df1","df2","F","p"
"exp2","experience","meanVal_c",63675.6320027884,63675.6320027884,1,231.395008240092,2535.61783317786,1.13721050933814e-126
"exp2","experience","array_length",6914.04583826318,3457.02291913159,2,6865.98299576114,137.661593418826,2.40940352909887e-59
"exp2","experience","meanVal_c:array_length",102.192829294975,51.0964146474877,2,152.225747488884,2.03470269735127,0.134259427463392
"exp2","average","meanVal_c",53809.5676070774,53809.5676070774,1,252.206489333061,2823.83350375669,5.51069748782011e-139
"exp2","average","array_length",4396.9393789489,2198.46968947445,2,7672.11126682474,115.371905819124,4.29852450642235e-50
"exp2","average","meanVal_c:array_length",272.02837471403,136.014187357015,2,163.636950544447,7.13779047714299,0.00106642584134075
