"experiment","analysis","effect","df1","df2","MSE","F","ges","p"
"exp2","exaggeration","condition",1,161,0.0127982289327036,5.02241586630014,0.0171878443174663,0.0263885996597091
"exp2","exaggeration","array_length",1.91614345043697,308.499095520352,0.00523484431631887,10.0513392662803,0.0266987751944199,7.76395354308509e-05
"exp2","exaggeration","condition:array_length",1.91614345043697,308.499095520352,0.00523484431631887,2.72746215098144,0.00738853198300795,0.0693368724739029
