"experiment","tail","array_length","emmean","SE","df","ci_low","ci_high","t.ratio","p.value"
"exp2","low","2",17.8519463345809,0.174451778070681,412.015984556623,17.5090197817044,18.1948728874573,102.331696082501,4.86142442793194e-295
"exp2","low","10",17.7785189955276,0.218388401607121,754.418679282514,17.3497977865914,18.2072402044638,81.4077985126288,0
"exp2","low","20",17.9631298873628,0.177868661479158,420.173680446981,17.6135066330722,18.3127531416535,100.990976926353,8.24830731800488e-297
"exp2","high","2",33.4497675947632,0.261798205805516,322.706981118131,32.9347209037392,33.9648142857873,127.769277454913,2.1192787762276e-278
"exp2","high","10",33.1267495544929,0.24741097147699,293.416899829683,32.6398245107922,33.6136745981936,133.893615779177,4.07935382453924e-265
"exp2","high","20",32.8886318380776,0.266444737175235,344.232384756009,32.3645671870035,33.4126964891517,123.435096473485,4.57456863971202e-287
