"experiment","condition","contrast","estimate","SE","df","t.ratio","p.value"
"exp2","experience","array_length2 - array_length10",0.0879717668304345,0.0436095561880851,156.19921681408,2.01725893405148,0.111425133234388
"exp2","experience","array_length2 - array_length20",0.044477063712103,0.0421719067548944,153.003849765666,1.05466096116086,0.54368424179697
"exp2","experience","array_length10 - array_length20",-0.0434947031183315,0.041762393176252,155.618335005915,-1.04148014063199,0.5519040871665
"exp2","average","array_length2 - array_length10",0.132233618138928,0.0349983554619842,169.178653533112,3.77828090472887,0.000637193466594965
"exp2","average","array_length2 - array_length20",0.0709326353402492,0.0346739975296785,168.046941102132,2.04570111304692,0.104599664033931
"exp2","average","array_length10 - array_length20",-0.061300982798679,0.033255863697399,171.149839859468,-1.84331350875345,0.158718113532135
