"experiment","tail","contrast","estimate","SE","df","t.ratio","p.value"
"exp2","low","array_length2 - array_length10",0.0734273390532505,0.242555361666571,1750.28116949697,0.302724040189174,0.950741041814278
"exp2","low","array_length2 - array_length20",-0.111183552781962,0.210141040063518,1765.99465695727,-0.529090142260434,0.857072755320019
"exp2","low","array_length10 - array_length20",-0.184610891835213,0.243432548143341,1744.67478169801,-0.758365687921516,0.728593686307301
"exp2","high","array_length2 - array_length10",0.323018040270353,0.325876715094584,675.630964637627,0.991227741376363,0.582658520038162
"exp2","high","array_length2 - array_length20",0.561135756685641,0.344528403988361,677.466485876979,1.62870680672412,0.234224543689477
"exp2","high","array_length10 - array_length20",0.238117716415288,0.32911124082937,668.98947560389,0.723517421693725,0.749636978894817
