"experiment","model","1","slope","SE","df","ci_low","ci_high","t.ratio","p.value"
"exp2","combined","overall",0.707885671682237,0.00824734432276648,414.495789682069,0.691673836278362,0.724097507086113,85.8319531692336,4.61541633175475e-266
"exp2","experience","overall",0.663710711699625,0.0122567353673793,192.405637966828,0.639535893117274,0.687885530281975,54.1506928073245,2.04482633729706e-118
"exp2","average","overall",0.75205058248341,0.0110901472342879,221.794882675036,0.73019503653388,0.77390612843294,67.8124975796769,2.84999341159464e-150
