"experiment","tail","effect","Sum Sq","Mean Sq","df1","df2","F","p"
"exp2","low","array_length",8.7150893149181,4.35754465745905,2,1758.42780547338,0.311904421572181,0.732091985237605
"exp2","low","condition",2.86959695806923,2.86959695806923,1,169.229373479844,0.205400070385919,0.65097748816754
"exp2","low","array_length:condition",23.6580665822723,11.8290332911362,2,1758.42780547407,0.846698789446559,0.42900300392348
"exp2","high","array_length",26.8688362120181,13.4344181060091,2,672.51158322215,1.34086031327393,0.262318994789209
"exp2","high","condition",33.0002111229832,33.0002111229832,1,98.8339073465735,3.29367994023329,0.0725801429978236
"exp2","high","array_length:condition",11.7664136587486,5.8832068293743,2,672.511583219954,0.587190192388136,0.556171769237789
