"difference","experiment","condition","array_length","two_stage","two_stage_se","lmm","lmm_se"
0.000573872356443905,"exp2","average","2",0.815322706768495,0.0262486854804995,0.814748834412051,0.0280179995744496
0.000828123109738232,"exp2","average","10",0.680134019676998,0.0238856767290133,0.67930589656726,0.0260854228934197
0.000498990679991151,"exp2","average","20",0.737986367612207,0.0232715179006563,0.737487376932216,0.0249260905749811
-0.000950678588247156,"exp2","experience","2",0.919724829659,0.031498313767829,0.920675508247247,0.029683082260362
-8.76089762942289e-05,"exp2","experience","10",0.829022076544202,0.0293549285391848,0.829109685520497,0.0275804212658216
0.000618294457854218,"exp2","experience","20",0.877749771304728,0.0279623667010373,0.877131476846873,0.0264917414382121
