"experiment","version","level","report","mean_objective","n"
"short_exposure","raw","10 squares",26,24.6530612244898,49
"short_exposure","raw","10 squares",27,25.8103448275862,58
"short_exposure","raw","10 squares",28,27.6078431372549,51
"short_exposure","raw","10 squares",29,27.5217391304348,46
"short_exposure","raw","10 squares",30,27.6078431372549,51
"short_exposure","raw","10 squares",31,29.7,50
"short_exposure","raw","10 squares",32,29.2826086956522,46
"short_exposure","raw","10 squares",33,30.0909090909091,33
"short_exposure","raw","10 squares",34,30.46875,32
"short_exposure","raw","10 squares",35,31.4166666666667,24
"short_exposure","raw","10 squares",36,32.0384615384615,26
"short_exposure","raw","10 squares",37,33.3333333333333,24
"short_exposure","raw","10 squares",38,33.0909090909091,11
"short_exposure","raw","10 squares",39,31.0588235294118,17
"short_exposure","raw","10 squares",40,31.4615384615385,13
"short_exposure","raw","10 squares",41,32.6,5
"short_exposure","raw","10 squares",42,33.5,2
"short_exposure","raw","10 squares",43,32.6666666666667,6
"short_exposure","raw","10 squares",45,33.6,5
"short_exposure","raw","10 squares",46,19,1
"short_exposure","raw","10 squares",48,32.5,2
"short_exposure","raw","20 squares",5,14,2
"short_exposure","raw","20 squares",6,15,1
"short_exposure","raw","20 squares",7,15.25,4
"short_exposure","raw","20 squares",8,15.5,2
"short_exposure","raw","20 squares",9,17,12
"short_exposure","raw","20 squares",10,16.7,10
"short_exposure","raw","20 squares",11,17.3636363636364,11
"short_exposure","raw","20 squares",12,18.7142857142857,28
"short_exposure","raw","20 squares",13,20.3225806451613,31
"short_exposure","raw","20 squares",14,18.5384615384615,26
"short_exposure","raw","20 squares",15,19.4,40
"short_exposure","raw","20 squares",16,19.952380952381,42
"short_exposure","raw","20 squares",17,20.5869565217391,46
"short_exposure","raw","20 squares",18,20.1333333333333,45
"short_exposure","raw","20 squares",19,21.1296296296296,54
"short_exposure","raw","20 squares",20,22.04,50
"short_exposure","raw","20 squares",21,22.42,50
"short_exposure","raw","20 squares",22,21.7105263157895,38
"short_exposure","raw","20 squares",23,26.0350877192982,57
"short_exposure","raw","20 squares",24,25.0677966101695,59
"short_exposure","raw","20 squares",25,25.7142857142857,42
"short_exposure","raw","20 squares",26,26.8717948717949,39
"short_exposure","raw","20 squares",27,26.5957446808511,47
"short_exposure","raw","20 squares",28,29.375,40
"short_exposure","raw","20 squares",29,27.1904761904762,42
"short_exposure","raw","20 squares",30,30.7173913043478,46
"short_exposure","raw","20 squares",31,30.2857142857143,42
"short_exposure","raw","20 squares",32,29.8947368421053,38
"short_exposure","raw","20 squares",33,29.9285714285714,28
"short_exposure","raw","20 squares",34,31.5675675675676,37
"short_exposure","raw","20 squares",35,32.0344827586207,29
"short_exposure","raw","20 squares",36,31.85,20
"short_exposure","raw","20 squares",37,31,18
"short_exposure","raw","20 squares",38,30.9285714285714,14
"short_exposure","raw","20 squares",39,31.7647058823529,17
"short_exposure","raw","20 squares",40,33.5833333333333,12
"short_exposure","raw","20 squares",41,32.25,8
"short_exposure","raw","20 squares",42,33.25,4
"short_exposure","raw","20 squares",43,32,2
"short_exposure","raw","20 squares",44,34,1
"short_exposure","raw","20 squares",45,36,1
"short_exposure","raw","20 squares",46,36,2
"short_exposure","raw","20 squares",48,35,2
"short_exposure","shift_removed","2 squares",3,16,1
"short_exposure","shift_removed","2 squares",5,14,1
"short_exposure","shift_removed","2 squares",6,17.5,2
"short_exposure","shift_removed","2 squares",7,16.5,2
"short_exposure","shift_removed","2 squares",8,15,2
"short_exposure","shift_removed","2 squares",9,15,7
"short_exposure","shift_removed","2 squares",10,16.8333333333333,6
"short_exposure","shift_removed","2 squares",11,15.8333333333333,12
"short_exposure","shift_removed","2 squares",12,16.0625,16
"short_exposure","shift_removed","2 squares",13,17.1578947368421,19
"short_exposure","shift_removed","2 squares",14,16.25,24
"short_exposure","shift_removed","2 squares",15,17.8666666666667,30
"short_exposure","shift_removed","2 squares",16,19.2051282051282,39
"short_exposure","shift_removed","2 squares",17,17.7575757575758,33
"short_exposure","shift_removed","2 squares",18,18.5111111111111,45
"short_exposure","shift_removed","2 squares",19,19.4827586206897,29
"short_exposure","shift_removed","2 squares",20,20.2063492063492,63
"short_exposure","shift_removed","2 squares",21,21.4,60
"short_exposure","shift_removed","2 squares",22,22.4745762711864,59
"short_exposure","shift_removed","2 squares",23,22.578947368421,57
"short_exposure","shift_removed","2 squares",24,24.3,50
"short_exposure","shift_removed","2 squares",25,25.8888888888889,54
"short_exposure","shift_removed","2 squares",26,26.4181818181818,55
"short_exposure","shift_removed","2 squares",27,26.304347826087,46
"short_exposure","shift_removed","2 squares",28,28.5357142857143,56
"short_exposure","shift_removed","2 squares",29,29.74,50
"short_exposure","shift_removed","2 squares",30,29.6578947368421,38
"short_exposure","shift_removed","2 squares",31,30.65,40
"short_exposure","shift_removed","2 squares",32,30.8064516129032,31
"short_exposure","shift_removed","2 squares",33,31.2093023255814,43
"short_exposure","shift_removed","2 squares",34,32.6888888888889,45
"short_exposure","shift_removed","2 squares",35,31.7826086956522,23
"short_exposure","shift_removed","2 squares",36,32.4285714285714,28
"short_exposure","shift_removed","2 squares",37,34.0526315789474,19
"short_exposure","shift_removed","2 squares",38,33.0769230769231,13
"short_exposure","shift_removed","2 squares",39,33.5,14
"short_exposure","shift_removed","2 squares",40,34.1,10
"short_exposure","shift_removed","2 squares",41,33,6
"short_exposure","shift_removed","2 squares",42,33.6,5
"short_exposure","shift_removed","2 squares",43,34.3333333333333,3
"short_exposure","shift_removed","2 squares",44,32.8,5
"short_exposure","shift_removed","2 squares",46,36,2
"short_exposure","shift_removed","2 squares",48,36,1
"short_exposure","shift_removed","10 squares",-1,15,1
"short_exposure","shift_removed","10 squares",0,15,1
"short_exposure","shift_removed","10 squares",1,14,1
"short_exposure","shift_removed","10 squares",3,14,1
"short_exposure","shift_removed","10 squares",4,20,1
"short_exposure","shift_removed","10 squares",6,14,1
"short_exposure","shift_removed","10 squares",7,18,3
"short_exposure","shift_removed","10 squares",8,16.25,4
"short_exposure","shift_removed","10 squares",9,16.1666666666667,6
"short_exposure","shift_removed","10 squares",10,17.2857142857143,7
"short_exposure","shift_removed","10 squares",11,16.7272727272727,11
"short_exposure","shift_removed","10 squares",12,17.2272727272727,22
"short_exposure","shift_removed","10 squares",13,16.9545454545455,22
"short_exposure","shift_removed","10 squares",14,17.030303030303,33
"short_exposure","shift_removed","10 squares",15,18,26
"short_exposure","shift_removed","10 squares",16,17.6969696969697,33
"short_exposure","shift_removed","10 squares",17,17.5666666666667,30
"short_exposure","shift_removed","10 squares",18,19.3076923076923,52
"short_exposure","shift_removed","10 squares",19,19.0227272727273,44
"short_exposure","shift_removed","10 squares",20,21.5102040816327,49
"short_exposure","shift_removed","10 squares",21,21.0909090909091,55
"short_exposure","shift_removed","10 squares",22,21.2758620689655,58
"short_exposure","shift_removed","10 squares",23,22.3877551020408,49
"short_exposure","shift_removed","10 squares",24,23.1285714285714,70
"short_exposure","shift_removed","10 squares",25,25.0851063829787,47
"short_exposure","shift_removed","10 squares",26,25.5625,64
"short_exposure","shift_removed","10 squares",27,26.6346153846154,52
"short_exposure","shift_removed","10 squares",28,27.3275862068966,58
"short_exposure","shift_removed","10 squares",29,27.0588235294118,34
"short_exposure","shift_removed","10 squares",30,30,49
"short_exposure","shift_removed","10 squares",31,30.66,50
"short_exposure","shift_removed","10 squares",32,30.3777777777778,45
"short_exposure","shift_removed","10 squares",33,32.0769230769231,39
"short_exposure","shift_removed","10 squares",34,30.921052631579,38
"short_exposure","shift_removed","10 squares",35,34.1818181818182,22
"short_exposure","shift_removed","10 squares",36,33.2777777777778,18
"short_exposure","shift_removed","10 squares",37,33,12
"short_exposure","shift_removed","10 squares",38,33.75,16
"short_exposure","shift_removed","10 squares",39,31.8333333333333,6
"short_exposure","shift_removed","10 squares",40,32.8571428571429,7
"short_exposure","shift_removed","10 squares",41,33,4
"short_exposure","shift_removed","10 squares",42,33.5,2
"short_exposure","shift_removed","10 squares",43,33,3
"short_exposure","shift_removed","10 squares",44,33,1
"short_exposure","shift_removed","10 squares",46,19,1
"short_exposure","shift_removed","20 squares",1,15,1
"short_exposure","shift_removed","20 squares",6,14,1
"short_exposure","shift_removed","20 squares",7,20,2
"short_exposure","shift_removed","20 squares",8,20.1666666666667,6
"short_exposure","shift_removed","20 squares",9,15.25,4
"short_exposure","shift_removed","20 squares",10,16.6666666666667,6
"short_exposure","shift_removed","20 squares",11,15.9285714285714,14
"short_exposure","shift_removed","20 squares",12,16.2307692307692,13
"short_exposure","shift_removed","20 squares",13,18.4,10
"short_exposure","shift_removed","20 squares",14,18.1666666666667,24
"short_exposure","shift_removed","20 squares",15,18.0344827586207,29
"short_exposure","shift_removed","20 squares",16,19.8125,32
"short_exposure","shift_removed","20 squares",17,19.8958333333333,48
"short_exposure","shift_removed","20 squares",18,19.469387755102,49
"short_exposure","shift_removed","20 squares",19,19.0666666666667,45
"short_exposure","shift_removed","20 squares",20,21.2830188679245,53
"short_exposure","shift_removed","20 squares",21,21.25,60
"short_exposure","shift_removed","20 squares",22,22.468085106383,47
"short_exposure","shift_removed","20 squares",23,22.6530612244898,49
"short_exposure","shift_removed","20 squares",24,23.7966101694915,59
"short_exposure","shift_removed","20 squares",25,26.0188679245283,53
"short_exposure","shift_removed","20 squares",26,25.6829268292683,41
"short_exposure","shift_removed","20 squares",27,26.68,50
"short_exposure","shift_removed","20 squares",28,27.78,50
"short_exposure","shift_removed","20 squares",29,28.3888888888889,54
"short_exposure","shift_removed","20 squares",30,28.675,40
"short_exposure","shift_removed","20 squares",31,29.8775510204082,49
"short_exposure","shift_removed","20 squares",32,30.7441860465116,43
"short_exposure","shift_removed","20 squares",33,31.578947368421,38
"short_exposure","shift_removed","20 squares",34,31.2954545454545,44
"short_exposure","shift_removed","20 squares",35,32.6086956521739,23
"short_exposure","shift_removed","20 squares",36,32.1052631578947,19
"short_exposure","shift_removed","20 squares",37,33.5217391304348,23
"short_exposure","shift_removed","20 squares",38,32.1578947368421,19
"short_exposure","shift_removed","20 squares",39,33.5,16
"short_exposure","shift_removed","20 squares",40,33.8571428571429,7
"short_exposure","shift_removed","20 squares",41,34.75,8
"short_exposure","shift_removed","20 squares",42,35.25,4
"short_exposure","shift_removed","20 squares",43,32.5,2
"short_exposure","shift_removed","20 squares",44,36,1
"short_exposure","shift_removed","20 squares",45,36,1
"short_exposure","shift_removed","20 squares",46,34,1
"short_exposure","shift_removed","20 squares",49,36,1
