"experiment","window","effect","Sum Sq","Mean Sq","df1","df2","F","p"
"exp2_batch2","low","array_length",1.5565106629201,0.778255331460051,2,778.007753235373,0.0570926498007737,0.944510513729734
"exp2_batch2","low","condition",4.52110795816361,4.52110795816361,1,114.239462482914,0.331667542685091,0.565811625100931
"exp2_batch2","low","array_length:condition",52.4475055370676,26.2237527685338,2,778.007753231562,1.92376906749507,0.146749560485013
"exp2_batch2","high","array_length",11.2163313145226,5.60816565726131,2,287.891195512736,0.650200048180176,0.522706068461413
"exp2_batch2","high","condition",21.6727388058812,21.6727388058812,1,61.689516854531,2.51269607158177,0.118045905761167
"exp2_batch2","high","array_length:condition",14.3201574197588,7.16007870987938,2,287.89119551633,0.830125892609757,0.437035255131963
