"experiment","analysis","effect","df1","df2","MSE","F","ges","p"
"exp2_batch2","compression_band","condition",1,102,8.84354804142588,13.7707831378526,0.0437074243068884,0.000336628229104552
"exp2_batch2","compression_band","array_length",1.88749489439328,192.524479228114,3.54141214626484,10.6349950198037,0.0259862660851647,6.05580954312375e-05
"exp2_batch2","compression_band","condition:array_length",1.88749489439328,192.524479228114,3.54141214626484,0.701083329365344,0.00175569063717189,0.48946596986321
"exp2_batch2","compression_band","band",1,102,5.26575231522246,40.5057831075868,0.0741162083205054,5.66148069925415e-09
"exp2_batch2","compression_band","condition:band",1,102,5.26575231522246,5.6002982122767,0.0109463837100544,0.0198456460366014
"exp2_batch2","compression_band","array_length:band",1.98795054986961,202.7709560867,2.6807273968107,0.444612591124223,0.000888450463654114,0.640500485793029
"exp2_batch2","compression_band","condition:array_length:band",1.98795054986961,202.7709560867,2.6807273968107,0.083930486013087,0.000167835691892922,0.918571151283757
